from_transaction,to_transaction,sequence_gap_seconds
3353080,3354658,58880.0
3354658,3355085,8431.0
3355085,3356151,17609.0
3356151,3367344,331659.0
3367344,3376975,272134.0
3376975,3383442,181552.0
3383442,3391363,242246.0
3391363,3391780,7226.0
3391780,3393151,55581.0
3393151,3397102,104657.0
3397102,3397163,979.0
3397163,3397507,6183.0
3397507,3405865,243819.0
3405865,3412622,177254.0
3412622,3413554,14700.0
3413554,3415456,63695.0
3415456,3415466,282.0
3415466,3416078,9903.0
3416078,3418965,79298.0
3418965,3419053,1793.0
3419053,3421944,76287.0
3421944,3426633,104577.0
3426633,3426677,607.0
3426677,3426688,227.0
3426688,3427254,9469.0
3427254,3427267,242.0
3427267,3427809,8678.0
3427809,3430908,86411.0
3430908,3436388,161765.0
3436388,3436966,11277.0
3436966,3441258,146821.0
3441258,3447547,188045.0
3447547,3450814,99521.0
3450814,3451010,5744.0
3451010,3452364,58902.0
3452364,3453594,25283.0
3453594,3455644,73939.0
3455644,3456475,20366.0
3456475,3457338,47200.0
3457338,3457408,1173.0
3457408,3457466,1426.0
3457466,3457588,2253.0
3457588,3457680,1828.0
3457680,3457766,1449.0
3457766,3458221,8732.0
3458221,3458416,3812.0
3458416,3460376,72451.0
3460376,3463304,91122.0
3463304,3463746,9457.0
3463746,3471378,250485.0
3471378,3477217,183869.0
3477217,3479059,69990.0
3479059,3481467,84662.0
3481467,3482717,23986.0
3482717,3495412,413557.0
3495412,3497348,70435.0
3497348,3497834,8957.0
3497834,3498444,10981.0
3498444,3499750,52510.0
3499750,3502409,47971.0
3502409,3503264,46862.0
3503264,3503836,11086.0
3503836,3504013,3124.0
3504013,3504181,3258.0
3504181,3507355,83472.0
3507355,3507430,1022.0
3507430,3511184,95299.0
3511184,3511299,1973.0
3511299,3511849,10315.0
3511849,3519674,238397.0
3519674,3521288,30120.0
3521288,3522278,49303.0
3522278,3526102,106916.0
3526102,3527783,65188.0
3527783,3533465,169931.0
3533465,3534450,18145.0
3534450,3536254,66138.0
3536254,3537605,25487.0
3537605,3537825,3947.0
3537825,3539448,64568.0
3539448,3539707,4505.0
3539707,3541645,63864.0
3541645,3544503,52443.0
3544503,3555249,326514.0
3555249,3555898,13572.0
3555898,3566821,329224.0
3566821,3568867,73321.0
3568867,3572046,96929.0
3572046,3572493,9050.0
3572493,3574885,81466.0
3574885,3574902,265.0
3574902,3574926,510.0
3574926,3574949,354.0
3574949,3577616,88138.0
3577616,3579594,75414.0
3579594,3580846,28319.0
3580846,3581674,49403.0
3581674,3583642,74454.0
3583642,3584885,28948.0
3584885,3585231,7447.0
3058415,3068678,180719.0
3068678,3068748,691.0
3068748,3069426,7066.0
3069426,3069458,384.0
3069458,3069732,3234.0
3069732,3089665,330359.0
3089665,3090581,7475.0
3090581,3328846,6229045.0
3328846,3328962,1517.0
3328962,3341687,317509.0
3341687,3341764,1644.0
3341764,3483665,4150720.0
3483665,3495930,369726.0
3495930,3497794,69199.0
3114487,3114494,91.0
3114494,3114528,428.0
3188385,3303364,3309154.0
3303364,3480134,4927692.0
3480134,3541051,1813054.0
3541051,3570216,861472.0
3570216,3589453,663633.0
3091917,3116068,403237.0
3116068,3152709,876217.0
3152709,3175796,648410.0
3175796,3531410,10158566.0
3006679,3021050,344224.0
3021050,3227613,4828917.0
3010749,3052126,894349.0
3052126,3445869,10119988.0
3445869,3472166,853564.0
3472166,3497404,832704.0
3497404,3498717,24069.0
3217627,3405371,5156726.0
3018040,3018154,1538.0
3018154,3021405,79170.0
3061944,3062722,37410.0
3275858,3360775,2236558.0
3360775,3483007,3588922.0
3483007,3483071,5471.0
3483071,3501575,573624.0
3356529,3362085,165347.0
3104230,3135674,668300.0
3135674,3148614,330931.0
3148614,3175959,771830.0
3175959,3190675,434523.0
3190675,3190895,6174.0
3190895,3192173,23062.0
3192173,3215869,706327.0
3215869,3219551,135225.0
3219551,3233626,365555.0
3233626,3277398,1225930.0
3277398,3294974,535486.0
3294974,3343724,1184376.0
3343724,3375814,924531.0
3375814,3400878,710426.0
3400878,3419277,503076.0
3419277,3440336,553644.0
3440336,3448654,268990.0
3448654,3459059,335122.0
3459059,3467364,288800.0
3467364,3482009,468323.0
3482009,3488982,238829.0
3488982,3505368,463857.0
3505368,3524085,525764.0
3524085,3530209,210900.0
3530209,3553015,647762.0
3553015,3571075,565547.0
3054682,3225170,4046132.0
3225170,3225183,388.0
3225183,3246062,526509.0
3246062,3247047,17995.0
3247047,3252515,164658.0
3252515,3258869,181441.0
3258869,3259175,5381.0
3259175,3260570,59664.0
3260570,3262679,38437.0
3262679,3298970,1091646.0
3298970,3299337,5985.0
3299337,3300256,15499.0
3300256,3303296,87116.0
3303296,3305763,73714.0
3305763,3309485,96278.0
3309485,3333948,531310.0
3333948,3333976,572.0
3333976,3336022,60989.0
3336022,3338774,72622.0
3338774,3359817,550422.0
3359817,3359857,968.0
3359857,3480735,3587037.0
3480735,3480751,464.0
3480751,3487437,200237.0
3018922,3051453,702276.0
3051453,3065297,261539.0
3065297,3071936,137157.0
3071936,3243177,4166833.0
3243177,3303230,1748580.0
3303230,3320839,427292.0
3320839,3394187,1972895.0
3394187,3466039,2079993.0
3466039,3525811,1814736.0
3200039,3200614,9684.0
3200614,3208412,251090.0
3216065,3395441,4915076.0
3395441,3531957,4053647.0
3531957,3531972,208.0
3531972,3531974,24.0
3531974,3534683,81900.0
3534683,3534735,942.0
3534735,3567300,953671.0
3005193,3031553,613039.0
3031553,3058255,576183.0
3058255,3080770,372935.0
3080770,3098833,265677.0
3098833,3125444,493725.0
3125444,3150085,614774.0
3150085,3161464,317434.0
3161464,3192254,896083.0
3192254,3208987,511908.0
3208987,3223686,437007.0
3223686,3248990,673020.0
3248990,3273356,702504.0
3273356,3293594,607905.0
3293594,3308157,418645.0
3308157,3382684,1914449.0
3382684,3406770,689389.0
3406770,3435248,758861.0
3435248,3470597,1126008.0
3470597,3499868,938052.0
3499868,3542362,1221800.0
3542362,3542428,922.0
3542428,3543488,17571.0
3543488,3567492,701797.0
3567492,3567970,15160.0
3091902,3175367,1911066.0
3175367,3385525,5857049.0
3128213,3192163,1751958.0
3192163,3279672,2505319.0
3279672,3564978,8136398.0
3014045,3015296,16367.0
3015296,3019162,88663.0
3019162,3019667,6813.0
3019667,3019670,34.0
3019670,3022688,77211.0
3022688,3164448,2917411.0
3164448,3169245,122027.0
3169245,3180943,346023.0
3180943,3186959,174849.0
3186959,3190564,129312.0
3190564,3196495,177054.0
3196495,3215183,551699.0
3215183,3216326,45989.0
3216326,3218615,50950.0
3218615,3232184,393896.0
3232184,3239904,186411.0
3239904,3246955,182422.0
3246955,3257374,318293.0
3257374,3259410,38807.0
3259410,3270300,327158.0
3270300,3273821,95554.0
3273821,3282151,250799.0
3282151,3303450,623709.0
3303450,3304256,40289.0
3304256,3333171,645447.0
3333171,3349436,422198.0
3349436,3360474,316912.0
3360474,3374517,387317.0
3374517,3386310,344910.0
3386310,3403259,498783.0
3403259,3411909,241399.0
3411909,3466381,1586193.0
3466381,3470195,140007.0
3470195,3470914,16282.0
3470914,3479750,277617.0
3479750,3487886,263571.0
3487886,3527569,1176113.0
3527569,3528291,14577.0
3528291,3533300,157093.0
3533300,3534955,30764.0
3534955,3536371,59062.0
3536371,3536394,499.0
3536394,3536398,50.0
3536398,3540331,105923.0
3540331,3546027,164013.0
3546027,3579064,1024928.0
3579064,3587810,286662.0
3077357,3157673,1593698.0
3157673,3168716,331011.0
3168716,3204367,1051932.0
3204367,3241468,1036414.0
3241468,3244274,78925.0
3244274,3244350,1111.0
3244350,3245912,60791.0
3245912,3262215,460201.0
3262215,3288490,774899.0
3288490,3299024,327309.0
3299024,3321232,539182.0
3321232,3321332,1199.0
3321332,3355919,852868.0
3355919,3366099,281821.0
3366099,3371884,171317.0
3371884,3371889,114.0
3371889,3371899,281.0
3371899,3371915,590.0
3371915,3375569,127089.0
3375569,3396291,602000.0
3396291,3398435,38660.0
3398435,3400551,70283.0
3400551,3428118,709974.0
3428118,3469581,1296715.0
3469581,3523513,1632157.0
3523513,3531419,248592.0
3531419,3539007,238949.0
3539007,3548459,265514.0
3548459,3548887,8112.0
3548887,3576002,833888.0
3046576,3103713,963734.0
3103713,3271141,4494519.0
3271141,3397197,3437671.0
3109879,3247925,3716683.0
3247925,3339265,2478426.0
3339265,3407095,1912611.0
3228178,3256390,732434.0
3256390,3345931,2401954.0
3345931,3397611,1474769.0
3397611,3492295,2843864.0
3492295,3499693,230922.0
3031527,3059829,593393.0
3059829,3187972,2832014.0
3187972,3306506,3401787.0
3306506,3441875,3613654.0
3441875,3541714,3084272.0
3541714,3544586,52993.0
3544586,3544593,251.0
3544593,3544621,719.0
3041969,3041993,350.0
3041993,3080295,704577.0
3080295,3118391,604855.0
3118391,3148008,708418.0
3148008,3279507,3780258.0
3279507,3559601,8014667.0
3179057,3252663,2095449.0
3252663,3272485,587510.0
3272485,3317950,1262173.0
3317950,3317960,673.0
3317960,3317963,127.0
3317963,3400838,2213682.0
3400838,3486558,2576071.0
3486558,3501525,445446.0
3501525,3544798,1259636.0
3544798,3571603,801750.0
3571603,3582055,349737.0
3075347,3162326,1796666.0
3162326,3217070,1639319.0
3217070,3292725,2155680.0
3292725,3304043,303807.0
3304043,3323899,482488.0
3323899,3464406,3917290.0
3464406,3499471,1127592.0
3499471,3589868,2730161.0
3225554,3225599,737.0
3225599,3365427,3737505.0
3002859,3012223,236104.0
3012223,3020153,178556.0
3020153,3024273,91820.0
3024273,3100545,1432300.0
3100545,3141969,866926.0
3141969,3154069,286762.0
3154069,3178752,714115.0
3178752,3301015,3553877.0
3301015,3326326,593070.0
3326326,3326365,4326.0
3326365,3348661,554416.0
3348661,3409124,1726139.0
3409124,3487067,2343999.0
3487067,3524495,1097284.0
3524495,3565195,1184086.0
3035279,3058813,497352.0
3058813,3077386,335172.0
3077386,3114287,551690.0
3114287,3212771,2682721.0
3212771,3216399,129575.0
3216399,3219259,87480.0
3219259,3237630,469510.0
3237630,3250238,342180.0
3250238,3250481,4161.0
3250481,3278525,836956.0
3278525,3281610,89007.0
3281610,3392594,2969354.0
3392594,3402398,304223.0
3402398,3427193,628977.0
3427193,3471108,1374353.0
3471108,3472423,27484.0
3472423,3576513,3157269.0
3576513,3584683,273671.0
3584683,3589888,170084.0
3589888,3590151,5203.0
3007341,3021693,344775.0
3021693,3034273,273767.0
3034273,3045698,249080.0
3045698,3101445,952506.0
3101445,3131723,599937.0
3131723,3205662,2080497.0
3205662,3233492,787091.0
3233492,3247695,361415.0
3247695,3256030,249581.0
3256030,3318408,1785474.0
3318408,3324114,105714.0
3324114,3339715,349745.0
3339715,3343653,95041.0
3343653,3346418,79330.0
3346418,3354917,242759.0
3354917,3354919,51.0
3354919,3356934,33366.0
3356934,3357030,2696.0
3357030,3357055,913.0
3357055,3358168,52095.0
3358168,3366696,250443.0
3366696,3370866,109049.0
3370866,3389369,529291.0
3389369,3419341,840045.0
3419341,3429162,250370.0
3429162,3468825,1230942.0
3468825,3496580,884509.0
3496580,3501829,156185.0
3501829,3504497,79707.0
3504497,3511086,172836.0
3511086,3522182,329838.0
3522182,3522236,954.0
3522236,3528803,192146.0
3528803,3539298,326200.0
3539298,3546235,185219.0
3546235,3548868,81850.0
3548868,3551349,79889.0
3551349,3566810,445854.0
3566810,3568895,74360.0
3568895,3571070,75656.0
3571070,3578427,221360.0
3578427,3587493,322053.0
3587493,3589042,62404.0
3589042,3589044,65.0
3589044,3589111,1334.0
3589111,3589156,818.0
3068603,3179596,2416481.0
3179596,3196682,509030.0
3196682,3208876,363616.0
3208876,3220487,347059.0
3220487,3243499,602466.0
3243499,3252297,255744.0
3252297,3261732,270799.0
3261732,3287815,770492.0
3287815,3305174,511968.0
3305174,3351538,1114550.0
3351538,3369737,516801.0
3369737,3452877,2355034.0
3452877,3460103,244232.0
3460103,3534975,2267417.0
3142720,3245659,2923243.0
3245659,3262871,481097.0
3262871,3325532,1713691.0
3325532,3381234,1513670.0
3381234,3415125,950676.0
3415125,3485865,2155680.0
3308129,3308195,1291.0
3038650,3065500,526629.0
3065500,3065504,26.0
3065504,3088102,392062.0
3088102,3116813,450134.0
3116813,3298775,5096696.0
3298775,3339718,963469.0
3339718,3354464,406947.0
3354464,3354486,455.0
3354486,3485987,3885307.0
3485987,3486034,1330.0
3486034,3587339,3047272.0
3005690,3049676,1011358.0
3049676,3054989,98192.0
3054989,3060914,102198.0
3060914,3114323,863726.0
3114323,3157483,1038032.0
3157483,3171606,420966.0
3171606,3177516,174185.0
3177516,3198667,614895.0
3198667,3200350,66412.0
3200350,3238815,1104088.0
3238815,3242561,93238.0
3242561,3251450,254933.0
3251450,3260385,262923.0
3260385,3272226,340995.0
3272226,3327377,1479503.0
3327377,3399523,1980897.0
3399523,3423934,628642.0
3423934,3439070,424392.0
3439070,3460009,680309.0
3460009,3477996,586913.0
3477996,3481386,108563.0
3481386,3497239,507250.0
3497239,3545594,1388265.0
3152103,3246082,2683749.0
3246082,3343808,2616204.0
3343808,3360570,482221.0
3360570,3384879,703828.0
3384879,3491554,3187099.0
3491554,3540114,1402014.0
3540114,3554627,425471.0
3554627,3570468,460609.0
3570468,3571174,45526.0
3571174,3585851,477189.0
3208373,3479111,7609114.0
3479111,3486146,241801.0
3486146,3486292,3759.0
3486292,3520836,980380.0
3520836,3545397,747467.0
3545397,3556709,341697.0
3556709,3562007,169924.0
3562007,3589411,874434.0
3035763,3111833,1351193.0
3111833,3112532,6849.0
3112532,3117236,87371.0
3117236,3128430,250807.0
3128430,3154568,639543.0
3154568,3202757,1436326.0
3202757,3208927,184513.0
3208927,3211964,89255.0
3211964,3228321,492512.0
3228321,3234796,130723.0
3234796,3310976,2207397.0
3310976,3311089,2221.0
3311089,3330577,421043.0
3330577,3332498,28916.0
3332498,3333252,10384.0
3333252,3342818,245314.0
3342818,3362871,539342.0
3362871,3365535,79292.0
3365535,3380431,433509.0
3380431,3429884,1363146.0
3429884,3433292,91336.0
3433292,3443771,327249.0
3443771,3444302,9617.0
3444302,3449950,179511.0
3449950,3453057,97044.0
3453057,3462654,323292.0
3462654,3474505,367964.0
3474505,3476579,75815.0
3476579,3489094,419567.0
3489094,3493197,112962.0
3493197,3495255,70651.0
3495255,3497689,79468.0
3497689,3503501,165619.0
3503501,3517283,368032.0
3517283,3517611,5807.0
3517611,3519271,62357.0
3519271,3522779,96471.0
3522779,3523090,5663.0
3523090,3526163,92044.0
3526163,3526184,500.0
3526184,3533800,240717.0
3533800,3541707,242003.0
3541707,3548239,181653.0
3548239,3550777,78601.0
3550777,3552033,25506.0
3552033,3554431,76735.0
3554431,3559653,167002.0
3559653,3562589,85810.0
3562589,3562976,6104.0
3562976,3571095,248424.0
3571095,3578870,258587.0
3578870,3578934,1491.0
3578934,3581245,82062.0
3581245,3582248,23081.0
3003436,3003444,184.0
3003444,3014540,266662.0
3014540,3014618,785.0
3014618,3030097,351623.0
3030097,3030117,313.0
3030117,3030190,840.0
3030190,3030213,241.0
3030213,3030243,469.0
3030243,3037756,168640.0
3037756,3045957,171054.0
3045957,3064265,353357.0
3064265,3074004,171856.0
3074004,3074115,1107.0
3074115,3077502,68841.0
3077502,3077975,5223.0
3077975,3079047,9272.0
3079047,3079347,2320.0
3079347,3079354,58.0
3079354,3117396,602981.0
3117396,3146068,688141.0
3146068,3186061,1130581.0
3186061,3261299,2158742.0
3261299,3356291,2515923.0
3356291,3356305,180.0
3356305,3400139,1279932.0
3400139,3417689,456258.0
3417689,3426167,228218.0
3426167,3497121,2237678.0
3497121,3536688,1134731.0
3536688,3579383,1296440.0
3579383,3579387,49.0
3579387,3579425,667.0
3064866,3077688,237846.0
3059813,3113002,860836.0
3113002,3113346,3739.0
3113346,3125422,250744.0
3125422,3195689,1922420.0
3195689,3221799,789605.0
3221799,3227663,170748.0
3227663,3263420,994378.0
3263420,3410281,3996162.0
3410281,3424983,365901.0
3424983,3432223,217254.0
3432223,3432442,3666.0
3432442,3439077,185208.0
3439077,3439302,4613.0
3439302,3441072,67062.0
3441072,3474529,1062104.0
3474529,3566138,2744371.0
3000870,3000959,2295.0
3000959,3003913,87967.0
3003913,3027445,540260.0
3027445,3035089,171994.0
3035089,3049136,313704.0
3049136,3058068,178273.0
3058068,3074579,280359.0
3074579,3125375,853323.0
3125375,3125598,2773.0
3125598,3141543,412751.0
3141543,3141618,1866.0
3141618,3231898,2589509.0
3231898,3232056,3447.0
3232056,3290568,1661548.0
3290568,3296067,168714.0
3296067,3360572,1623778.0
3360572,3402485,1214048.0
3402485,3440572,1023822.0
3440572,3509939,2171888.0
3509939,3587332,2351824.0
3001185,3021172,495579.0
3021172,3021179,454.0
3021179,3055175,722133.0
3055175,3062662,153807.0
3062662,3066015,36506.0
3066015,3070144,78595.0
3070144,3095947,413984.0
3095947,3100462,75443.0
3100462,3100532,922.0
3100532,3105831,84213.0
3105831,3126908,378656.0
3126908,3385291,7155607.0
3385291,3393579,246181.0
3393579,3439810,1237922.0
3439810,3439821,97.0
3439821,3439826,120.0
3439826,3482845,1391384.0
3482845,3482889,1177.0
3482889,3562925,2384782.0
3131589,3359578,6252248.0
3094205,3517962,11621630.0
3517962,3569696,1542657.0
3140037,3149439,246485.0
3149439,3179631,860446.0
3179631,3187052,198669.0
3187052,3222748,1095804.0
3222748,3233836,276306.0
3233836,3235503,58538.0
3235503,3235543,637.0
3235543,3245962,266982.0
3245962,3246517,9849.0
3246517,3259214,361910.0
3259214,3306479,1383084.0
3306479,3335520,671081.0
3335520,3436413,2773943.0
3436413,3448258,360568.0
3448258,3536870,2740386.0
3536870,3540624,101116.0
3540624,3560491,597136.0
3013507,3013510,85.0
3013510,3071524,1208985.0
3071524,3071541,508.0
3071541,3137811,1211406.0
3137811,3137816,360.0
3137816,3181605,1205538.0
3181605,3181626,853.0
3181626,3181651,1127.0
3181651,3221874,1208443.0
3221874,3221893,919.0
3221893,3251235,793899.0
3251235,3274844,674474.0
3274844,3274851,236.0
3274851,3325315,1365100.0
3325315,3325452,1888.0
3325452,3381033,1493439.0
3381033,3381056,6726.0
3381056,3381069,2724.0
3381069,3385065,116930.0
3385065,3385127,1068.0
3385127,3477854,2718609.0
3477854,3576348,2969039.0
3356722,3359334,79883.0
3359334,3359376,796.0
3359376,3359387,111.0
3017055,3029598,308776.0
3029598,3070698,806980.0
3070698,3070730,451.0
3070730,3070745,235.0
3070745,3076461,94702.0
3076461,3103086,410550.0
3103086,3111283,148612.0
3111283,3123309,211271.0
3123309,3131629,223339.0
3131629,3138531,174631.0
3138531,3147471,201234.0
3147471,3161835,403837.0
3161835,3182468,608904.0
3182468,3202795,604510.0
3202795,3218872,468184.0
3218872,3222634,134973.0
3222634,3231290,209170.0
3231290,3242206,296218.0
3242206,3247584,126817.0
3247584,3250374,83157.0
3250374,3250397,336.0
3250397,3250431,634.0
3250431,3250445,234.0
3250445,3256821,183090.0
3256821,3263740,225175.0
3263740,3263794,942.0
3263794,3266907,88803.0
3266907,3266920,153.0
3266920,3278344,336124.0
3278344,3281618,92464.0
3281618,3285798,109714.0
3285798,3291522,177068.0
3291522,3297564,177705.0
3297564,3305118,229352.0
3305118,3308020,81173.0
3308020,3327165,431045.0
3327165,3330463,60148.0
3330463,3337031,139521.0
3337031,3337761,13002.0
3337761,3339936,66163.0
3339936,3345776,161179.0
3345776,3352799,184264.0
3352799,3360741,235157.0
3360741,3381505,605081.0
3381505,3381641,2693.0
3381641,3385463,102355.0
3385463,3385470,109.0
3385470,3399798,419416.0
3399798,3415662,429188.0
3415662,3417680,33084.0
3417680,3418819,50466.0
3418819,3422671,92448.0
3422671,3443706,597037.0
3443706,3444398,13115.0
3444398,3446389,72740.0
3446389,3448963,83577.0
3448963,3453389,124174.0
3453389,3453440,945.0
3453440,3453452,313.0
3453452,3453465,331.0
3453465,3454571,56161.0
3454571,3480540,847800.0
3480540,3500222,614859.0
3500222,3500522,5464.0
3500522,3518745,508560.0
3518745,3518940,4694.0
3518940,3521796,82095.0
3521796,3542555,616520.0
3542555,3575982,1010714.0
