case_id,opened_at,closed_at,outcome,pattern,n_txns,exposure_usd,report_filed
CC-3436,2016-09-13 20:20:45,2016-09-14 16:20:45,confirmed_fraud,card_not_present_new_device,9,1250.09,Yes
CC-3437,2016-09-13 20:21:52,2016-09-17 07:21:52,confirmed_fraud,card_not_present_fraud,1,200.04,No
CC-3438,2016-09-13 20:22:46,2016-09-16 17:22:46,confirmed_fraud,card_not_present_new_device,1,249.95,No
CC-3439,2016-09-13 20:39:39,2016-09-16 00:39:39,confirmed_fraud,out_of_region_use,3,454.82,No
CC-3440,2016-09-13 20:58:14,2016-09-18 17:58:14,confirmed_fraud,card_not_present_fraud,3,114.5,No
CC-3441,2016-09-13 21:03:09,2016-09-18 00:03:09,confirmed_fraud,account_takeover,2,97.92,No
CC-3442,2016-09-13 21:20:11,2016-09-15 01:20:11,confirmed_fraud,out_of_region_use,1,211.0,No
CC-3443,2016-09-13 21:43:20,2016-09-18 16:43:20,confirmed_fraud,card_not_present_fraud,2,349.93,No
CC-3444,2016-09-13 23:03:35,2016-09-17 23:03:35,confirmed_fraud,card_not_present_fraud,2,350.07,No
CC-3445,2016-09-13 23:12:13,2016-09-18 20:12:13,confirmed_fraud,card_not_present_fraud,1,99.94,No
CC-3446,2016-09-14 00:29:57,2016-09-19 22:29:57,confirmed_fraud,card_not_present_fraud,4,40.14,No
CC-3447,2016-09-14 01:43:07,2016-09-19 12:43:07,confirmed_fraud,card_not_present_new_device,2,30.11,No
CC-3448,2016-09-14 01:49:01,2016-09-15 02:49:01,confirmed_fraud,card_not_present_new_device,10,974.94,No
CC-3449,2016-09-14 01:59:32,2016-09-15 22:59:32,confirmed_fraud,out_of_region_use,5,585.23,No
CC-3450,2016-09-14 02:15:48,2016-09-18 23:15:48,confirmed_fraud,card_not_present_new_device,6,510.74,No
CC-3451,2016-09-14 02:46:06,2016-09-19 00:46:06,confirmed_fraud,out_of_region_use,1,44.51,No
CC-3452,2016-09-14 03:07:55,2016-09-15 03:07:55,confirmed_fraud,card_not_present_new_device,3,277.33,No
CC-3453,2016-09-14 03:19:26,2016-09-18 21:19:26,confirmed_fraud,account_takeover,1,225.94,No
CC-3454,2016-09-14 04:24:54,2016-09-17 19:24:54,confirmed_fraud,card_not_present_fraud,1,300.05,No
CC-3455,2016-09-14 04:32:28,2016-09-16 21:32:28,confirmed_fraud,card_not_present_fraud,1,274.97,No
CC-3456,2016-09-14 04:57:38,2016-09-19 15:57:38,confirmed_fraud,account_takeover,1,59.06,No
CC-3457,2016-09-14 05:11:50,2016-09-17 18:11:50,confirmed_fraud,out_of_region_use,2,670.11,No
CC-3458,2016-09-14 08:24:21,2016-09-15 00:24:21,cleared,none,1,0.0,No
CC-3459,2016-09-14 08:44:21,2016-09-18 00:44:21,confirmed_fraud,account_takeover,2,171.85,No
CC-3460,2016-09-14 08:48:22,2016-09-18 02:48:22,confirmed_fraud,card_not_present_new_device,2,89.02,No
CC-3461,2016-09-14 08:54:50,2016-09-17 04:54:50,confirmed_fraud,card_not_present_new_device,17,1559.94,Yes
CC-3462,2016-09-14 08:57:37,2016-09-18 14:57:37,confirmed_fraud,account_takeover,1,87.08,No
CC-3463,2016-09-14 09:14:34,2016-09-15 06:14:34,cleared,none,1,0.0,No
CC-3464,2016-09-14 09:14:48,2016-09-19 19:14:48,confirmed_fraud,card_not_present_new_device,2,249.93,No
CC-3465,2016-09-14 09:32:53,2016-09-17 03:32:53,cleared,none,1,0.0,No
CC-3466,2016-09-14 09:33:00,2016-09-18 14:33:00,confirmed_fraud,card_not_present_new_device,1,200.05,No
CC-3467,2016-09-14 09:43:54,2016-09-19 05:43:54,confirmed_fraud,account_takeover,2,117.98,No
CC-3468,2016-09-14 10:09:34,2016-09-17 02:09:34,confirmed_fraud,out_of_region_use,1,311.89,No
CC-3469,2016-09-14 10:57:08,2016-09-15 14:57:08,confirmed_fraud,account_takeover,4,602.8,No
CC-3470,2016-09-14 11:42:58,2016-09-18 15:42:58,confirmed_fraud,account_takeover,12,1417.17,Yes
CC-3471,2016-09-14 12:14:18,2016-09-17 07:14:18,confirmed_fraud,card_not_present_new_device,5,433.88,No
CC-3472,2016-09-14 15:26:39,2016-09-16 21:26:39,confirmed_fraud,card_not_present_fraud,1,275.06,No
CC-3473,2016-09-14 15:28:16,2016-09-15 09:28:16,confirmed_fraud,card_not_present_new_device,1,449.99,No
CC-3474,2016-09-14 15:29:23,2016-09-17 13:29:23,confirmed_fraud,account_takeover,1,30.99,No
CC-3475,2016-09-14 15:59:09,2016-09-15 14:59:09,cleared,none,1,0.0,No
CC-3476,2016-09-14 17:18:04,2016-09-17 11:18:04,confirmed_fraud,out_of_region_use,3,146.77,No
CC-3477,2016-09-14 17:44:29,2016-09-19 17:44:29,confirmed_fraud,account_takeover,4,468.13,No
CC-3478,2016-09-14 17:56:31,2016-09-16 01:56:31,confirmed_fraud,card_not_present_new_device,1,16.36,No
CC-3479,2016-09-14 19:48:35,2016-09-19 02:48:35,confirmed_fraud,card_not_present_new_device,1,150.06,No
CC-3480,2016-09-14 19:50:24,2016-09-17 21:50:24,confirmed_fraud,out_of_region_use,1,225.96,No
CC-3481,2016-09-14 20:31:19,2016-09-19 02:31:19,confirmed_fraud,out_of_region_use,1,142.05,No
CC-3482,2016-09-14 22:15:59,2016-09-16 14:15:59,cleared,none,1,0.0,No
CC-3483,2016-09-14 22:32:10,2016-09-16 22:32:10,confirmed_fraud,card_not_present_fraud,1,231.98,No
CC-3484,2016-09-14 22:57:25,2016-09-17 20:57:25,cleared,none,1,0.0,No
CC-3485,2016-09-14 23:04:00,2016-09-18 22:04:00,confirmed_fraud,card_not_present_fraud,1,174.91,No
CC-3486,2016-09-14 23:45:35,2016-09-18 19:45:35,confirmed_fraud,account_takeover,2,135.95,No
CC-3487,2016-09-15 00:02:33,2016-09-19 02:02:33,confirmed_fraud,out_of_region_use,1,261.93,No
CC-3488,2016-09-15 00:41:56,2016-09-19 17:41:56,confirmed_fraud,card_not_present_fraud,1,63.31,No
CC-3489,2016-09-15 00:54:25,2016-09-16 15:54:25,confirmed_fraud,card_not_present_fraud,3,302.59,No
CC-3490,2016-09-15 01:09:47,2016-09-18 17:09:47,confirmed_fraud,account_takeover,3,2160.85,Yes
CC-3491,2016-09-15 01:31:52,2016-09-16 23:31:52,confirmed_fraud,card_not_present_new_device,51,2327.32,Yes
CC-3492,2016-09-15 01:37:56,2016-09-19 21:37:56,confirmed_fraud,card_not_present_fraud,1,25.78,No
CC-3493,2016-09-15 01:51:47,2016-09-20 23:51:47,confirmed_fraud,account_takeover,2,2156.14,Yes
CC-3494,2016-09-15 02:44:46,2016-09-19 20:44:46,confirmed_fraud,out_of_region_use,3,323.7,No
CC-3495,2016-09-15 02:44:52,2016-09-17 21:44:52,confirmed_fraud,account_takeover,1,285.07,No
CC-3496,2016-09-15 02:46:07,2016-09-15 23:46:07,confirmed_fraud,out_of_region_use,1,103.93,No
CC-3497,2016-09-15 02:47:05,2016-09-17 05:47:05,confirmed_fraud,card_not_present_fraud,1,32.69,No
CC-3498,2016-09-15 03:01:11,2016-09-18 00:01:11,cleared,none,1,0.0,No
CC-3499,2016-09-15 03:29:45,2016-09-19 05:29:45,confirmed_fraud,out_of_region_use,1,40.03,No
CC-3500,2016-09-15 03:32:41,2016-09-18 21:32:41,confirmed_fraud,account_takeover,1,64.98,No
CC-3501,2016-09-15 04:11:36,2016-09-17 01:11:36,confirmed_fraud,card_not_present_new_device,6,1000.11,Yes
CC-3502,2016-09-15 04:37:47,2016-09-19 23:37:47,confirmed_fraud,out_of_region_use,1,43.98,No
CC-3503,2016-09-15 07:35:29,2016-09-19 03:35:29,confirmed_fraud,card_not_present_new_device,1,21.47,No
CC-3504,2016-09-15 09:06:17,2016-09-17 04:06:17,confirmed_fraud,out_of_region_use,1,209.86,No
CC-3505,2016-09-15 09:10:48,2016-09-16 14:10:48,confirmed_fraud,card_not_present_fraud,1,200.05,No
CC-3506,2016-09-15 09:22:02,2016-09-16 02:22:02,cleared,none,1,0.0,No
CC-3507,2016-09-15 10:07:06,2016-09-20 12:07:06,confirmed_fraud,out_of_region_use,1,50.04,No
CC-3508,2016-09-15 11:12:36,2016-09-19 07:12:36,confirmed_fraud,out_of_region_use,4,177.83,No
CC-3509,2016-09-15 11:34:16,2016-09-20 19:34:16,confirmed_fraud,card_not_present_fraud,1,200.04,No
CC-3510,2016-09-15 11:41:45,2016-09-19 18:41:45,confirmed_fraud,card_not_present_fraud,1,18.41,No
CC-3511,2016-09-15 11:55:18,2016-09-19 06:55:18,confirmed_fraud,out_of_region_use,14,1785.47,Yes
CC-3512,2016-09-15 12:58:45,2016-09-21 02:58:45,confirmed_fraud,account_takeover,1,49.07,No
CC-3513,2016-09-15 13:01:16,2016-09-16 14:01:16,confirmed_fraud,card_not_present_fraud,1,40.05,No
CC-3514,2016-09-15 13:29:14,2016-09-19 16:29:14,confirmed_fraud,out_of_region_use,24,16607.15,Yes
CC-3515,2016-09-15 14:58:08,2016-09-16 13:58:08,cleared,none,1,0.0,No
CC-3516,2016-09-15 15:14:36,2016-09-17 05:14:36,confirmed_fraud,card_not_present_new_device,1,100.03,No
CC-3517,2016-09-15 15:19:34,2016-09-19 18:19:34,confirmed_fraud,card_not_present_fraud,1,14.12,No
CC-3518,2016-09-15 16:23:38,2016-09-21 10:23:38,confirmed_fraud,account_takeover,1,525.08,No
CC-3519,2016-09-15 18:00:25,2016-09-21 04:00:25,confirmed_fraud,card_not_present_new_device,1,14.22,No
CC-3520,2016-09-15 18:04:50,2016-09-18 16:04:50,cleared,none,1,0.0,No
CC-3521,2016-09-15 19:15:19,2016-09-18 17:15:19,cleared,none,1,0.0,No
CC-3522,2016-09-15 19:23:57,2016-09-21 06:23:57,confirmed_fraud,card_not_present_fraud,2,79.45,No
CC-3523,2016-09-15 19:43:02,2016-09-19 21:43:02,confirmed_fraud,out_of_region_use,1,315.06,No
CC-3524,2016-09-15 19:48:19,2016-09-18 08:48:19,confirmed_fraud,card_not_present_fraud,9,234.54,No
CC-3525,2016-09-15 20:20:35,2016-09-19 22:20:35,confirmed_fraud,account_takeover,1,87.08,No
CC-3526,2016-09-15 20:22:49,2016-09-21 13:22:49,confirmed_fraud,account_takeover,2,211.78,No
CC-3527,2016-09-15 20:29:33,2016-09-16 16:29:33,confirmed_fraud,out_of_region_use,1,46.98,No
CC-3528,2016-09-15 21:25:45,2016-09-17 20:25:45,confirmed_fraud,account_takeover,211,11251.92,Yes
CC-3529,2016-09-15 22:14:26,2016-09-19 18:14:26,confirmed_fraud,account_takeover,1,444.96,No
CC-3530,2016-09-15 22:46:08,2016-09-16 21:46:08,confirmed_fraud,account_takeover,1,279.94,No
CC-3531,2016-09-15 23:18:35,2016-09-17 01:18:35,confirmed_fraud,card_not_present_fraud,1,199.99,No
CC-3532,2016-09-15 23:25:06,2016-09-20 19:25:06,confirmed_fraud,card_not_present_new_device,4,128.91,No
CC-3533,2016-09-15 23:29:19,2016-09-20 03:29:19,confirmed_fraud,account_takeover,1,170.92,No
CC-3534,2016-09-15 23:34:57,2016-09-17 13:34:57,confirmed_fraud,account_takeover,1,87.96,No
CC-3535,2016-09-15 23:47:42,2016-09-17 21:47:42,confirmed_fraud,account_takeover,7,520.47,No
CC-3536,2016-09-16 02:36:36,2016-09-20 15:36:36,confirmed_fraud,card_not_present_fraud,2,299.92,No
CC-3537,2016-09-16 03:31:31,2016-09-17 23:31:31,confirmed_fraud,out_of_region_use,2,275.93,No
CC-3538,2016-09-16 04:01:54,2016-09-19 06:01:54,confirmed_fraud,account_takeover,18,4015.44,Yes
CC-3539,2016-09-16 04:15:43,2016-09-18 23:15:43,confirmed_fraud,card_not_present_new_device,1,100.09,No
CC-3540,2016-09-16 04:27:50,2016-09-17 01:27:50,cleared,none,1,0.0,No
CC-3541,2016-09-16 04:30:24,2016-09-21 03:30:24,confirmed_fraud,card_not_present_new_device,1,124.96,No
CC-3542,2016-09-16 04:34:57,2016-09-18 21:34:57,confirmed_fraud,account_takeover,6,774.86,No
CC-3543,2016-09-16 04:36:40,2016-09-19 23:36:40,confirmed_fraud,account_takeover,1,47.98,No
CC-3544,2016-09-16 04:49:25,2016-09-18 21:49:25,cleared,none,1,0.0,No
CC-3545,2016-09-16 05:48:47,2016-09-20 18:48:47,confirmed_fraud,card_not_present_fraud,1,100.02,No
CC-3546,2016-09-16 05:49:56,2016-09-17 18:49:56,confirmed_fraud,card_not_present_new_device,2,500.04,No
CC-3547,2016-09-16 06:23:41,2016-09-19 00:23:41,cleared,none,1,0.0,No
CC-3548,2016-09-16 08:31:13,2016-09-17 18:31:13,confirmed_fraud,account_takeover,14,1539.05,Yes
CC-3549,2016-09-16 10:03:24,2016-09-21 21:03:24,confirmed_fraud,card_not_present_new_device,3,749.99,No
CC-3550,2016-09-16 10:03:32,2016-09-19 05:03:32,confirmed_fraud,card_not_present_new_device,2,112.25,No
CC-3551,2016-09-16 11:00:10,2016-09-21 02:00:10,confirmed_fraud,card_not_present_new_device,24,931.31,No
CC-3552,2016-09-16 11:51:46,2016-09-18 12:51:46,confirmed_fraud,card_not_present_new_device,1,15.06,No
CC-3553,2016-09-16 12:09:00,2016-09-18 07:09:00,confirmed_fraud,card_not_present_new_device,15,479.97,No
CC-3554,2016-09-16 12:15:30,2016-09-21 19:15:30,confirmed_fraud,out_of_region_use,1,365.09,No
CC-3555,2016-09-16 13:14:51,2016-09-20 20:14:51,confirmed_fraud,card_not_present_new_device,12,344.5,No
CC-3556,2016-09-16 13:45:21,2016-09-20 15:45:21,confirmed_fraud,card_not_present_fraud,1,49.93,No
CC-3557,2016-09-16 14:06:46,2016-09-22 07:06:46,confirmed_fraud,card_not_present_fraud,1,200.01,No
CC-3558,2016-09-16 14:47:09,2016-09-22 08:47:09,confirmed_fraud,out_of_region_use,1,279.97,No
CC-3559,2016-09-16 15:13:12,2016-09-20 02:13:12,confirmed_fraud,card_not_present_fraud,1,10.33,No
CC-3560,2016-09-16 15:50:05,2016-09-21 21:50:05,confirmed_fraud,card_not_present_new_device,2,349.97,No
CC-3561,2016-09-16 16:13:15,2016-09-18 00:13:15,confirmed_fraud,out_of_region_use,1,53.95,No
CC-3562,2016-09-16 16:37:55,2016-09-20 01:37:55,confirmed_fraud,card_not_present_new_device,8,313.75,No
CC-3563,2016-09-16 17:07:49,2016-09-21 05:07:49,confirmed_fraud,card_not_present_fraud,1,99.95,No
CC-3564,2016-09-16 18:02:10,2016-09-20 04:02:10,confirmed_fraud,card_not_present_new_device,10,593.51,No
CC-3565,2016-09-16 18:16:23,2016-09-21 22:16:23,confirmed_fraud,out_of_region_use,7,1330.12,Yes
CC-3566,2016-09-16 18:50:28,2016-09-20 23:50:28,confirmed_fraud,card_not_present_fraud,2,88.07,No
CC-3567,2016-09-16 19:01:38,2016-09-19 16:01:38,confirmed_fraud,account_takeover,1,116.98,No
CC-3568,2016-09-16 19:17:03,2016-09-22 17:17:03,confirmed_fraud,account_takeover,4,878.13,No
CC-3569,2016-09-16 19:26:00,2016-09-21 17:26:00,confirmed_fraud,out_of_region_use,2,342.01,No
CC-3570,2016-09-16 19:36:19,2016-09-18 16:36:19,cleared,none,1,0.0,No
CC-3571,2016-09-16 19:45:14,2016-09-19 19:45:14,confirmed_fraud,card_not_present_fraud,2,237.74,No
CC-3572,2016-09-16 20:26:50,2016-09-20 20:26:50,confirmed_fraud,card_not_present_fraud,1,149.96,No
CC-3573,2016-09-16 21:37:05,2016-09-20 18:37:05,confirmed_fraud,card_not_present_new_device,1,250.0,No
CC-3574,2016-09-16 21:41:11,2016-09-18 19:41:11,confirmed_fraud,account_takeover,1,500.02,No
CC-3575,2016-09-16 22:50:41,2016-09-21 23:50:41,confirmed_fraud,out_of_region_use,1,26.02,No
CC-3576,2016-09-16 22:58:45,2016-09-18 06:58:45,confirmed_fraud,card_not_present_fraud,3,80.34,No
CC-3577,2016-09-16 23:09:55,2016-09-19 12:09:55,confirmed_fraud,card_not_present_new_device,2,899.89,No
CC-3578,2016-09-16 23:46:19,2016-09-19 20:46:19,confirmed_fraud,out_of_region_use,4,253.96,No
CC-3579,2016-09-17 00:37:54,2016-09-17 16:37:54,cleared,none,1,0.0,No
CC-3580,2016-09-17 01:02:26,2016-09-18 15:02:26,confirmed_fraud,card_not_present_new_device,1,27.48,No
CC-3581,2016-09-17 01:15:53,2016-09-22 20:15:53,confirmed_fraud,card_not_present_new_device,1,99.94,No
CC-3582,2016-09-17 01:22:56,2016-09-21 15:22:56,confirmed_fraud,account_takeover,3,351.02,No
CC-3583,2016-09-17 02:18:15,2016-09-22 00:18:15,confirmed_fraud,card_not_present_new_device,1,7.29,No
CC-3584,2016-09-17 02:44:01,2016-09-19 23:44:01,confirmed_fraud,account_takeover,6,699.98,No
CC-3585,2016-09-17 03:27:50,2016-09-18 23:27:50,confirmed_fraud,out_of_region_use,1,226.07,No
CC-3586,2016-09-17 03:58:11,2016-09-20 22:58:11,confirmed_fraud,card_not_present_fraud,1,224.36,No
CC-3587,2016-09-17 04:08:08,2016-09-21 01:08:08,confirmed_fraud,out_of_region_use,1,49.09,No
CC-3588,2016-09-17 05:12:39,2016-09-22 19:12:39,confirmed_fraud,out_of_region_use,1,76.98,No
CC-3589,2016-09-17 05:16:48,2016-09-21 20:16:48,confirmed_fraud,card_not_present_fraud,1,52.93,No
CC-3590,2016-09-17 05:57:22,2016-09-19 21:57:22,cleared,none,1,0.0,No
CC-3591,2016-09-17 06:06:44,2016-09-18 01:06:44,cleared,none,1,0.0,No
CC-3592,2016-09-17 06:07:35,2016-09-19 01:07:35,confirmed_fraud,out_of_region_use,2,452.02,No
CC-3593,2016-09-17 07:28:14,2016-09-18 15:28:14,confirmed_fraud,card_not_present_fraud,1,149.95,No
CC-3594,2016-09-17 07:38:10,2016-09-20 06:38:10,confirmed_fraud,card_not_present_fraud,3,372.04,No
CC-3595,2016-09-17 07:46:39,2016-09-21 11:46:39,confirmed_fraud,account_takeover,8,395.42,No
CC-3596,2016-09-17 07:48:14,2016-09-19 16:48:14,confirmed_fraud,card_not_present_fraud,1,300.04,No
CC-3597,2016-09-17 08:01:05,2016-09-19 18:01:05,confirmed_fraud,card_not_present_new_device,8,208.73,No
CC-3598,2016-09-17 08:31:12,2016-09-18 14:31:12,confirmed_fraud,account_takeover,13,995.92,No
CC-3599,2016-09-17 08:51:06,2016-09-21 04:51:06,confirmed_fraud,out_of_region_use,1,35.97,No
CC-3600,2016-09-17 08:54:27,2016-09-21 17:54:27,confirmed_fraud,card_not_present_fraud,2,399.99,No
CC-3601,2016-09-17 10:10:51,2016-09-18 19:10:51,confirmed_fraud,card_not_present_fraud,1,44.91,No
CC-3602,2016-09-17 10:36:17,2016-09-18 04:36:17,cleared,none,1,0.0,No
CC-3603,2016-09-17 11:00:45,2016-09-22 22:00:45,confirmed_fraud,out_of_region_use,1,65.09,No
CC-3604,2016-09-17 11:10:57,2016-09-21 20:10:57,confirmed_fraud,card_not_present_new_device,2,105.87,No
CC-3605,2016-09-17 13:02:12,2016-09-21 11:02:12,confirmed_fraud,card_not_present_fraud,1,250.09,No
CC-3606,2016-09-17 14:54:03,2016-09-21 19:54:03,confirmed_fraud,out_of_region_use,1,225.97,No
CC-3607,2016-09-17 15:02:42,2016-09-22 01:02:42,confirmed_fraud,account_takeover,22,3980.72,Yes
CC-3608,2016-09-17 15:06:30,2016-09-22 18:06:30,confirmed_fraud,card_not_present_fraud,1,123.31,No
CC-3609,2016-09-17 15:11:28,2016-09-20 17:11:28,confirmed_fraud,out_of_region_use,1,145.95,No
CC-3610,2016-09-17 15:21:20,2016-09-19 19:21:20,confirmed_fraud,card_not_present_fraud,1,32.25,No
CC-3611,2016-09-17 15:30:47,2016-09-21 00:30:47,confirmed_fraud,card_not_present_fraud,1,23.17,No
CC-3612,2016-09-17 17:18:42,2016-09-20 14:18:42,cleared,none,1,0.0,No
CC-3613,2016-09-17 18:22:43,2016-09-19 14:22:43,confirmed_fraud,out_of_region_use,1,170.91,No
CC-3614,2016-09-17 19:41:20,2016-09-20 17:41:20,confirmed_fraud,out_of_region_use,5,215.82,No
CC-3615,2016-09-17 20:03:26,2016-09-21 19:03:26,confirmed_fraud,out_of_region_use,1,58.91,No
CC-3616,2016-09-17 20:15:37,2016-09-20 16:15:37,cleared,none,1,0.0,No
CC-3617,2016-09-17 20:59:18,2016-09-19 00:59:18,confirmed_fraud,card_not_present_fraud,1,23.16,No
CC-3618,2016-09-17 21:26:16,2016-09-23 19:26:16,confirmed_fraud,account_takeover,1,58.91,No
CC-3619,2016-09-17 22:37:52,2016-09-22 15:37:52,confirmed_fraud,card_not_present_fraud,1,49.96,No
CC-3620,2016-09-17 23:40:41,2016-09-19 15:40:41,cleared,none,1,0.0,No
CC-3621,2016-09-17 23:46:27,2016-09-18 23:46:27,confirmed_fraud,card_not_present_fraud,1,450.09,No
CC-3622,2016-09-18 00:12:01,2016-09-22 22:12:01,confirmed_fraud,card_not_present_fraud,2,499.98,No
CC-3623,2016-09-18 00:54:54,2016-09-22 22:54:54,confirmed_fraud,card_not_present_new_device,4,900.04,No
CC-3624,2016-09-18 01:33:06,2016-09-19 19:33:06,confirmed_fraud,card_not_present_new_device,2,449.89,No
CC-3625,2016-09-18 01:44:16,2016-09-19 22:44:16,cleared,none,1,0.0,No
CC-3626,2016-09-18 01:59:14,2016-09-21 22:59:14,confirmed_fraud,card_not_present_fraud,1,30.89,No
CC-3627,2016-09-18 02:02:50,2016-09-20 21:02:50,confirmed_fraud,account_takeover,1,58.94,No
CC-3628,2016-09-18 02:08:59,2016-09-20 22:08:59,confirmed_fraud,card_not_present_fraud,1,175.06,No
CC-3629,2016-09-18 02:35:17,2016-09-20 23:35:17,cleared,none,1,0.0,No
CC-3630,2016-09-18 04:00:41,2016-09-22 17:00:41,confirmed_fraud,card_not_present_fraud,1,99.91,No
CC-3631,2016-09-18 04:06:54,2016-09-20 01:06:54,confirmed_fraud,card_not_present_new_device,4,495.13,No
CC-3632,2016-09-18 04:09:46,2016-09-19 16:09:46,confirmed_fraud,card_not_present_new_device,9,221.85,No
CC-3633,2016-09-18 05:16:30,2016-09-23 00:16:30,confirmed_fraud,card_not_present_fraud,2,109.69,No
CC-3634,2016-09-18 06:08:17,2016-09-20 06:08:17,confirmed_fraud,account_takeover,1,96.96,No
CC-3635,2016-09-18 06:25:33,2016-09-20 03:25:33,cleared,none,1,0.0,No
CC-3636,2016-09-18 06:38:23,2016-09-20 00:38:23,confirmed_fraud,account_takeover,1,92.02,No
CC-3637,2016-09-18 06:55:17,2016-09-19 21:55:17,confirmed_fraud,card_not_present_new_device,6,224.86,No
CC-3638,2016-09-18 07:13:26,2016-09-23 02:13:26,confirmed_fraud,account_takeover,12,1792.74,Yes
CC-3639,2016-09-18 07:33:38,2016-09-19 01:33:38,cleared,none,1,0.0,No
CC-3640,2016-09-18 07:50:54,2016-09-21 01:50:54,cleared,none,1,0.0,No
CC-3641,2016-09-18 08:08:07,2016-09-22 06:08:07,confirmed_fraud,out_of_region_use,1,117.05,No
CC-3642,2016-09-18 08:56:00,2016-09-20 05:56:00,confirmed_fraud,card_not_present_fraud,1,44.27,No
CC-3643,2016-09-18 10:27:05,2016-09-19 15:27:05,confirmed_fraud,card_not_present_fraud,1,30.72,No
CC-3644,2016-09-18 11:00:56,2016-09-22 18:00:56,confirmed_fraud,card_not_present_new_device,4,211.52,No
CC-3645,2016-09-18 11:30:37,2016-09-20 04:30:37,cleared,none,1,0.0,No
CC-3646,2016-09-18 12:18:57,2016-09-19 15:18:57,confirmed_fraud,account_takeover,1,34.02,No
CC-3647,2016-09-18 12:26:45,2016-09-19 15:26:45,confirmed_fraud,card_not_present_new_device,2,45.19,No
CC-3648,2016-09-18 13:44:49,2016-09-22 17:44:49,confirmed_fraud,card_not_present_fraud,1,199.94,No
CC-3649,2016-09-18 13:57:26,2016-09-22 00:57:26,confirmed_fraud,account_takeover,1,107.97,No
CC-3650,2016-09-18 13:58:01,2016-09-20 01:58:01,confirmed_fraud,account_takeover,16,3810.62,Yes
CC-3651,2016-09-18 15:28:29,2016-09-23 16:28:29,confirmed_fraud,out_of_region_use,1,445.03,No
CC-3652,2016-09-18 15:59:27,2016-09-21 04:59:27,confirmed_fraud,card_not_present_fraud,1,199.91,No
CC-3653,2016-09-18 18:07:06,2016-09-24 04:07:06,confirmed_fraud,card_testing,11,496.34,No
CC-3654,2016-09-18 18:20:15,2016-09-21 20:20:15,confirmed_fraud,card_not_present_fraud,1,299.97,No
CC-3655,2016-09-18 18:28:57,2016-09-23 15:28:57,confirmed_fraud,account_takeover,10,4141.76,Yes
CC-3656,2016-09-18 18:40:01,2016-09-20 19:40:01,confirmed_fraud,card_not_present_fraud,1,300.08,No
CC-3657,2016-09-18 19:11:58,2016-09-20 23:11:58,confirmed_fraud,card_not_present_new_device,7,208.64,No
CC-3658,2016-09-18 19:28:19,2016-09-19 21:28:19,confirmed_fraud,card_not_present_fraud,1,250.03,No
CC-3659,2016-09-18 20:42:29,2016-09-20 20:42:29,confirmed_fraud,account_takeover,1,225.96,No
CC-3660,2016-09-18 20:47:32,2016-09-21 04:47:32,confirmed_fraud,card_not_present_fraud,1,48.21,No
CC-3661,2016-09-18 21:20:21,2016-09-21 16:20:21,confirmed_fraud,account_takeover,1,516.94,No
CC-3662,2016-09-18 22:12:42,2016-09-22 19:12:42,confirmed_fraud,card_not_present_new_device,1,299.93,No
CC-3663,2016-09-18 22:13:36,2016-09-23 01:13:36,confirmed_fraud,card_not_present_fraud,1,199.94,No
CC-3664,2016-09-18 22:27:44,2016-09-24 16:27:44,confirmed_fraud,out_of_region_use,1,55.87,No
CC-3665,2016-09-18 22:49:04,2016-09-20 20:49:04,confirmed_fraud,card_not_present_fraud,1,150.08,No
