transaction_id,case_id
3369623|3369624|3375321|3375561|3375570|3375629|3375667,CC-5023
3375763,CC-5024
3374949|3374959|3375069,CC-5025
3376101|3376146|3376171,CC-5026
3371196|3376592,CC-5027
3378260,CC-5028
3363140|3365335|3366262|3366271|3367332|3367425|3370546|3370569|3371638|3375006|3377951,CC-5029
3375985,CC-5030
3375415,CC-5031
3374054|3374057|3375324|3375347|3376329|3378051|3378054|3378057|3378066|3378425|3378449,CC-5032
3376424,CC-5033
3376245,CC-5034
3378637,CC-5035
3375984|3377112,CC-5036
3376432,CC-5037
3378991,CC-5038
3377377,CC-5039
3376528,CC-5040
3376337,CC-5041
3377301,CC-5042
3378678,CC-5043
3376225|3376508,CC-5044
3378405,CC-5045
3376096|3376638|3378210,CC-5046
3379479,CC-5047
3376828|3376862,CC-5048
3379227|3379256|3379333|3379352,CC-5049
3369140|3372535|3374970|3380249,CC-5050
3379147,CC-5051
3379879,CC-5052
3376795|3376820|3377062,CC-5053
3365122|3369917|3370680|3370695|3373751|3373772|3373825|3378207|3378223,CC-5054
3379683,CC-5055
3379992,CC-5056
3379545|3380151,CC-5057
3377649,CC-5058
3379323|3379338,CC-5059
3348888|3354837|3356421|3357914|3357953|3361221|3364281|3367604|3371032|3374390|3379747,CC-5060
3377162|3377188|3379172,CC-5061
3380616,CC-5062
3379002,CC-5063
3380628,CC-5064
3379435|3379552,CC-5065
3379324,CC-5066
3379701,CC-5067
3380191|3380197,CC-5068
3378759,CC-5069
3379015|3379036|3379082|3379083,CC-5070
3376546|3378943,CC-5071
3380987,CC-5072
3378352,CC-5073
3379392,CC-5074
3375886|3376226|3379469,CC-5075
3380534,CC-5076
3381282,CC-5077
3381279,CC-5078
3376449|3380010,CC-5079
3380293,CC-5080
3381105,CC-5081
3379929|3380080|3381474|3381477|3381550,CC-5082
3381635,CC-5083
3380008|3380065|3380068|3380149,CC-5084
3365669|3366251|3370536|3371712|3371720|3371749|3374983|3377832|3379676,CC-5085
3379910|3380335,CC-5086
3382404,CC-5087
3383156,CC-5088
3377786|3381503,CC-5089
3368246|3372762|3374559|3378662|3381136|3381168|3381178,CC-5090
3380054,CC-5091
3375430|3380309|3382539,CC-5092
3380266,CC-5093
3375856|3375910|3379870|3379976,CC-5094
3383608,CC-5095
3382030,CC-5096
3381590,CC-5097
3381613,CC-5098
3383180,CC-5099
3381045|3381071,CC-5100
3382946,CC-5101
3382437|3382531,CC-5102
3382140,CC-5103
3380988,CC-5104
3383299,CC-5105
3383702|3383714|3383748,CC-5106
3383826|3383839,CC-5107
3382983,CC-5108
3373051|3377751|3383061,CC-5109
3382877,CC-5110
3383093,CC-5111
3376676|3377334|3377336|3381960,CC-5112
3382217,CC-5113
3384107,CC-5114
3382161|3382981|3383105|3383115|3384310|3384372,CC-5115
3382951|3383692|3383704|3383716|3384026|3384027|3384028|3384033,CC-5116
3382784,CC-5117
3383181|3383246,CC-5118
3382210|3382231|3382275|3382319,CC-5119
3380545|3384593|3384604|3384959|3384960|3384968,CC-5120
3377039|3377109|3377149|3383078|3383133,CC-5121
3381910|3382573|3382658|3382831|3383335|3383920|3384502,CC-5122
3382735|3382737,CC-5123
3375769|3375817|3376991|3377018|3377035|3377046|3377056|3377096|3382742,CC-5124
3385533,CC-5125
3384175,CC-5126
3384859,CC-5127
3364732|3368561|3373716|3377838|3379869|3383470,CC-5128
3386470,CC-5129
3383271,CC-5130
3386025,CC-5131
3386736,CC-5132
3386211,CC-5133
3386588,CC-5134
3379947|3382394|3384402,CC-5135
3375526|3379187|3379282|3383938|3383945,CC-5136
3386355,CC-5137
3384498,CC-5138
3383214|3385618|3385743,CC-5139
3378152|3379500|3379515|3379565|3380985|3380986|3380996|3381032|3385091|3385183|3386106|3386317|3386454,CC-5140
3383532|3385888,CC-5141
3386766,CC-5142
3385335,CC-5143
3384030|3385302|3385416|3385546|3385553,CC-5144
3370638|3370660|3373655|3373677|3378218|3378239|3381881|3385459,CC-5145
3386162,CC-5146
3385748|3385779,CC-5147
3386934,CC-5148
3383986,CC-5149
3384598,CC-5150
3385214,CC-5151
3386545,CC-5152
3387311,CC-5153
3387308|3387528|3387562,CC-5154
3378436|3378513|3383493|3385095|3385125|3385197|3385226,CC-5155
3386746,CC-5156
3381098|3386935|3386943,CC-5157
3385580|3385636|3387834|3387858|3387975,CC-5158
3386573,CC-5159
3386358|3387150,CC-5160
3387431,CC-5161
3388613,CC-5162
3388868,CC-5163
3388336,CC-5164
3387144,CC-5165
3388139,CC-5166
3388671,CC-5167
3389162|3389236,CC-5168
3388250|3388979|3389008,CC-5169
3387206,CC-5170
3386523,CC-5171
3389297|3389347|3389422,CC-5172
3385452|3385590|3386126|3387070|3387075|3387744|3387908|3387912|3388014|3389227,CC-5173
3388051,CC-5174
3389909,CC-5175
3389379|3389882,CC-5176
3388890,CC-5177
3387491,CC-5178
3389595,CC-5179
3387474,CC-5180
3389846,CC-5181
3386964,CC-5182
3384006|3387212,CC-5183
3387215,CC-5184
3381803|3386508|3389177,CC-5185
3388017,CC-5186
3330484|3330488|3333770|3333790|3333794|3334044|3334048|3337226|3338719|3344400|3344489|3344581|3344586|3344713|3347986|3348876|3352534|3352892|3352947|3352974|3359011|3360338|3366222|3369185|3369187|3369191|3373885|3373943|3374181|3378069|3383707|3385433|3385456|3388229|3389045|3389912|3389924,CC-5187
3388230,CC-5188
3389561,CC-5189
3376613|3378451|3381928|3386620|3389977,CC-5190
3388204|3388214|3388255|3388278,CC-5191
3374643|3375262|3375278|3375311|3375601|3375706|3378366|3378388|3381422|3381458|3381824|3382768|3382827|3382829|3387478|3389248,CC-5192
3390242,CC-5193
3389825,CC-5194
3389667,CC-5195
3388337,CC-5196
3388134|3388177,CC-5197
3389926|3389936,CC-5198
3390179,CC-5199
3390208,CC-5200
3390224,CC-5201
3385650|3386128|3386293|3386842|3387555|3388633,CC-5202
3391436,CC-5203
3387827|3387876,CC-5204
3389293,CC-5205
3389135,CC-5206
3388102|3388117|3388179,CC-5207
3388668,CC-5208
3385564|3389624,CC-5209
3389795|3389839|3389841,CC-5210
3391451,CC-5211
3389661,CC-5212
3390201,CC-5213
3388827,CC-5214
3385143|3388904|3389592,CC-5215
3390985|3391015,CC-5216
3389758|3389785|3391110|3391115|3391146,CC-5217
3373935|3373936|3378182|3383106|3383277|3387002|3387008|3389647,CC-5218
3377168|3379359|3381034|3381775|3381795|3381839|3385499|3388228|3389770,CC-5219
3389590,CC-5220
3391989,CC-5221
3367796|3368043|3368281|3368423|3372306|3372330|3372376|3372437|3372479|3375418|3375509|3377279|3377341|3377374|3378383|3379243|3380798|3382906|3382912|3384293|3384440|3384650|3387887|3388466|3391233|3391546,CC-5222
3376099|3376457|3376590|3376928|3377169|3377501|3377519|3378738|3378774|3378837|3379278|3381315|3384504|3384678|3386668|3389251,CC-5223
3392572,CC-5224
3389270,CC-5225
3383994|3386528|3389949|3391422,CC-5226
3392114,CC-5227
3391050,CC-5228
3391507,CC-5229
3386926|3387696|3387715|3388907|3391659,CC-5230
3392049,CC-5231
3392521,CC-5232
3382168|3387132|3387137|3387210|3387216|3387317|3387330|3388087|3388095|3389133|3391051|3391147|3391385,CC-5233
3392482,CC-5234
3390671,CC-5235
3392779,CC-5236
3392211,CC-5237
3389979,CC-5238
3391078|3391098|3391400,CC-5239
3391485,CC-5240
3390167|3390169|3391122|3391163,CC-5241
3390717|3390763|3390796,CC-5242
3393290,CC-5243
3391315|3391325,CC-5244
3392286,CC-5245
3390581,CC-5246
3388569|3390519,CC-5247
3373836|3375437|3379890|3382529|3386895|3386920|3391640|3391662|3391663|3392912,CC-5248
3393487,CC-5249
3384605|3390498,CC-5250
3392592,CC-5251
3393373,CC-5252
3390976|3391012,CC-5253
3394354,CC-5254
3394360,CC-5255
3393767,CC-5256
3392024,CC-5257
3391854,CC-5258
3395404,CC-5259
3394710,CC-5260
3392632,CC-5261
3395410,CC-5262
3392603,CC-5263
3392576,CC-5264
3392968,CC-5265
3391587|3392413|3394420|3395204,CC-5266
3392884|3392897,CC-5267
3395123,CC-5268
3377417|3381995|3386302|3387079|3387977|3390866|3391513|3393250|3394289,CC-5269
3395771,CC-5270
3394941,CC-5271
3392022|3392949,CC-5272
3396001|3396005,CC-5273
3395917,CC-5274
3392800|3392894|3392902|3392903|3392904|3394931,CC-5275
3395863,CC-5276
3389947|3393813,CC-5277
3395953,CC-5278
3387469|3393417,CC-5279
3387581|3391621|3393308,CC-5280
3396408,CC-5281
3389969|3394432,CC-5282
3395802,CC-5283
3396848,CC-5284
3384246|3384298|3389606|3391801|3396033|3396035|3396041,CC-5285
3394552,CC-5286
3393362,CC-5287
3394064,CC-5288
3397458,CC-5289
3396744,CC-5290
3375275|3378238|3378559|3384130|3386385|3386681|3386683|3388414|3388645|3389061|3389556|3389602|3389627|3390137|3393054|3393782|3393977|3394286|3397522|3397532|3397563,CC-5291
3396625,CC-5292
3391386|3394686,CC-5293
3395833,CC-5294
3394393|3394483|3394520,CC-5295
3397650,CC-5296
3396503|3396789|3397048,CC-5297
3397485,CC-5298
3397957,CC-5299
3397512|3397585,CC-5300
3389547|3390963|3391128|3391151|3395548,CC-5301
3398728|3398820,CC-5302
3397415,CC-5303
3392932|3398984,CC-5304
3397725,CC-5305
3397935,CC-5306
3398975,CC-5307
3398703,CC-5308
3397841,CC-5309
3392784|3392875|3395986,CC-5310
3392403|3392489|3392970|3394096|3398513|3398520|3398556|3398568|3398927|3398942|3398948,CC-5311
3397904,CC-5312
3392948|3395514|3395607|3395616|3396159|3396215,CC-5313
3398882,CC-5314
3397410|3397467,CC-5315
3396398,CC-5316
3397016|3397064,CC-5317
3397342|3397345|3397368,CC-5318
3396356,CC-5319
3395212|3397449,CC-5320
3394508|3397561,CC-5321
3397995,CC-5322
3397547|3398607,CC-5323
3399428,CC-5324
3398131,CC-5325
3399786,CC-5326
3397232,CC-5327
3387843|3391439|3397086|3400286,CC-5328
3399909,CC-5329
3398138|3398159,CC-5330
3401751,CC-5331
3398255,CC-5332
3395712|3399795,CC-5333
3400594,CC-5334
3390267|3393375|3397870|3397881|3397899|3398215|3399160|3399178|3399459|3399598|3399890,CC-5335
3398657,CC-5336
3398928,CC-5337
3400324,CC-5338
3326400|3328689|3332454|3334861|3336459|3340242|3345788|3345797|3346165|3346168|3346314|3347596|3347828|3347840|3348635|3350020|3350048|3350057|3350366|3350589|3350607|3351730|3353960|3353962|3359153|3359284|3359361|3360347|3362659|3365009|3369080|3369216|3369222|3370031|3370942|3371940|3373701|3373877|3374472|3374518|3374903|3375005|3376091|3376143|3376176|3376196|3377707|3378013|3379130|3379460|3379577|3379940|3380400|3383868|3383875|3383881|3384645|3386830|3386894|3390951|3392428|3392454|3392519|3392648|3392918|3396659|3396885|3399059,CC-5339
3399358|3401842,CC-5340
3392621|3396229|3397046|3397123|3397132|3401618,CC-5341
3401267,CC-5342
3394689|3394716|3394728|3394804|3394810|3395535|3400105,CC-5343
3400141,CC-5344
3398758|3398786|3401957|3401958,CC-5345
3397387|3400526,CC-5346
3394450|3396016|3400387,CC-5347
3395924|3395990|3396042|3397695|3398365|3398373|3399062|3400448,CC-5348
3400485,CC-5349
3402076,CC-5350
3390416|3391457|3394636|3394889|3395998|3396338|3396562|3396635|3396728|3396752|3399848|3400012,CC-5351
3402165|3402200|3402211,CC-5352
3397862|3402483,CC-5353
3392692|3393033|3393034|3397036|3398229|3399095|3399105|3401295|3401306|3401328,CC-5354
3401982,CC-5355
3402472,CC-5356
3400524,CC-5357
3400456|3400531|3400549,CC-5358
3398238|3398307|3399755|3400996,CC-5359
3402006|3402018|3402023,CC-5360
3388753|3390203|3393476|3396508|3399241|3399270,CC-5361
3403068,CC-5362
3377549|3379782|3382535|3383982|3384056|3384178|3384725|3384747|3384837|3384838|3387090|3390929|3394099|3395289|3397916|3398739|3399895|3399903,CC-5363
3402767,CC-5364
3402541,CC-5365
3401179|3401980,CC-5366
3400626,CC-5367
3404149,CC-5368
3402042|3402050|3402055|3402675,CC-5369
3367034|3367102|3368651|3371253|3372203|3376281|3377192|3377231|3377262|3377391|3378497|3382468|3385170|3385881|3390880|3394414|3394423|3396009|3397321|3399051|3400341|3400509|3400532,CC-5370
3403375,CC-5371
3396190|3401913,CC-5372
3388993|3389055|3389067|3389698|3389711|3393376|3393387|3393421|3397208|3397249|3402113|3402125,CC-5373
3402857,CC-5374
3402934,CC-5375
3404078,CC-5376
3403293,CC-5377
3402041,CC-5378
3403897,CC-5379
3403088,CC-5380
3402310,CC-5381
3404074|3404369|3404436|3404442,CC-5382
3405175,CC-5383
3394764|3398258|3398320|3403090|3403129|3403941,CC-5384
3397598|3400133|3400380|3400440|3401630|3403156,CC-5385
3403912|3404328|3404345,CC-5386
3400729|3403186|3405363,CC-5387
3392691|3394665|3395390|3395418|3395468|3395908|3395927|3397406|3397795|3397828|3397832|3398837|3398847|3400723|3401101|3401108|3401567|3401961|3405151|3405158,CC-5388
3404481,CC-5389
3403425,CC-5390
3394181|3395889|3395960|3399296|3401846|3401904|3401918|3402600,CC-5391
3404579,CC-5392
3404781,CC-5393
3404106,CC-5394
3405740,CC-5395
3405057|3405078|3405091,CC-5396
3405757,CC-5397
3405182,CC-5398
3405152,CC-5399
3400502|3402904,CC-5400
3405877,CC-5401
3405951,CC-5402
3404093,CC-5403
3405144|3405171,CC-5404
3400366|3401463|3404339,CC-5405
3402838,CC-5406
3403069,CC-5407
3404017,CC-5408
3404511,CC-5409
3397255|3399110|3405036|3405067,CC-5410
3406545,CC-5411
3406347,CC-5412
3406458,CC-5413
3406468|3406755,CC-5414
3404850,CC-5415
3406585,CC-5416
3400191|3403229|3404975,CC-5417
3399060|3399064|3400853|3404498,CC-5418
3403819|3403830|3403872|3404053|3404068,CC-5419
3405168,CC-5420
3406847|3407726|3407752,CC-5421
3405043,CC-5422
3403328|3403786|3407629|3407630,CC-5423
3407733,CC-5424
3406720,CC-5425
3402948|3406902,CC-5426
3405732,CC-5427
3408140,CC-5428
3407048,CC-5429
3404617|3405391|3406203|3406329|3406353,CC-5430
3379369|3380264|3381900|3382629|3384470|3387461|3389913|3390047|3390055|3395161|3398416|3400633|3402511|3406928,CC-5431
3405058|3405148,CC-5432
3407659,CC-5433
3383621|3383628|3386970|3389185|3391191|3391512|3392969|3395887|3400746|3400837|3401945|3403962|3405165|3406797|3407754,CC-5434
3407805,CC-5435
3407179,CC-5436
3405984,CC-5437
3406121,CC-5438
3405283|3405288|3405312,CC-5439
3406712,CC-5440
3376144|3377280|3377384|3378212|3384000|3384316|3385775|3386981|3386983|3388208|3389127|3389161|3389261|3395191|3399218|3404260|3406464|3406477|3407535,CC-5441
3399527|3399652|3405824,CC-5442
3405505|3406781,CC-5443
3408489,CC-5444
3405860|3405866|3405902|3405915,CC-5445
3405417,CC-5446
3400510|3405132|3409080|3409148,CC-5447
3408771,CC-5448
3407507,CC-5449
3406294,CC-5450
3407172,CC-5451
3407727,CC-5452
3403576|3406995|3407005,CC-5453
3408814,CC-5454
3407065|3407130,CC-5455
3408026,CC-5456
3406327,CC-5457
3408869,CC-5458
3408925,CC-5459
3409892,CC-5460
3394408|3397385|3401677|3401900|3405130|3405150|3406685|3406804|3409587,CC-5461
3410923,CC-5462
3411112,CC-5463
3407353|3407741,CC-5464
3409762,CC-5465
3404275|3410482,CC-5466
3409551,CC-5467
3410925,CC-5468
3408990|3409130|3409139,CC-5469
3408040,CC-5470
3410277,CC-5471
3409919,CC-5472
3410068,CC-5473
3409607|3409851,CC-5474
3402715|3402967|3409282|3409363,CC-5475
3406730|3408099,CC-5476
3407082|3407331|3407377|3409895,CC-5477
3407785|3408365,CC-5478
3410360,CC-5479
3410097|3410803,CC-5480
3408157|3408176|3410470,CC-5481
3410890,CC-5482
3408362,CC-5483
3411318|3411320,CC-5484
3411626|3411630,CC-5485
3411585,CC-5486
3409528,CC-5487
3410081,CC-5488
3411591|3412024|3412069,CC-5489
3394359|3395741|3396678|3398648|3400844|3401320|3401356|3401359|3401379|3402201|3402208|3402508|3402596|3402688|3404253|3404289|3404461|3404568|3404661|3404680|3404688|3405416|3405438|3405884|3407336|3407539|3407635|3407714|3407778|3410057|3410071|3410219,CC-5490
3411521,CC-5491
3412670,CC-5492
3411378,CC-5493
3409877,CC-5494
3410067|3410133,CC-5495
3412822,CC-5496
3410555,CC-5497
3412963,CC-5498
3413551,CC-5499
3410926,CC-5500
3410584,CC-5501
3409983|3411608,CC-5502
3411228,CC-5503
3414105,CC-5504
3394208|3394485|3394521|3397975|3399376|3399444|3399537|3402171|3404378|3405314|3411650,CC-5505
3411664,CC-5506
3411764,CC-5507
3411534,CC-5508
3414032,CC-5509
3413916,CC-5510
3413430|3413564|3413967,CC-5511
3414362|3414370,CC-5512
3414732|3414742,CC-5513
3414776,CC-5514
3409190|3409223|3409293|3413035,CC-5515
3411567|3411569|3411574,CC-5516
3412250|3412259|3412261|3412275|3412300|3412324|3412348,CC-5517
3411627|3411635,CC-5518
3414892,CC-5519
3414721,CC-5520
3392668|3395273|3397540|3402399|3408153|3408273|3410985|3411056|3413312,CC-5521
3413114,CC-5522
3412333,CC-5523
3413976,CC-5524
3414909,CC-5525
3413581,CC-5526
3412372,CC-5527
3412004|3412771,CC-5528
3410743|3410792|3414889,CC-5529
3408928|3414751|3414752,CC-5530
3412041,CC-5531
3412736,CC-5532
3412373,CC-5533
3412384,CC-5534
3414823,CC-5535
3397985|3403669|3407991|3411560|3413773,CC-5536
3415770,CC-5537
3416070,CC-5538
3388467|3388517|3388743|3389976|3391374|3392865|3396809|3396820|3396823|3401967|3401974|3408018|3408042|3411018|3411121|3411258|3411283|3411297|3411782|3414553,CC-5539
3413603,CC-5540
3392841|3398709|3400973|3400979|3402800|3404356|3407334|3408008|3410322|3411541|3416160,CC-5541
3414896,CC-5542
3415805|3416093,CC-5543
3416906,CC-5544
3411581|3411592|3413591,CC-5545
3414839,CC-5546
3411222|3413685|3413703|3414502,CC-5547
3417198,CC-5548
3415741,CC-5549
3416099|3416103,CC-5550
3416144,CC-5551
3412751|3415790,CC-5552
3412031|3414879,CC-5553
3414593,CC-5554
3416162,CC-5555
3417031|3417038,CC-5556
3415120|3415966,CC-5557
3417221,CC-5558
3416400|3417333,CC-5559
3416658|3416717|3416791,CC-5560
3417030,CC-5561
3411738|3411937|3413242|3414875|3416154|3416193|3416217,CC-5562
3402698|3403200|3404218|3404222|3404276|3406794|3409305|3411802|3412197|3412975|3413034|3415041|3417029,CC-5563
3417271,CC-5564
3417172,CC-5565
