transaction_id,region_id
3310670,REGION_184.0
3310671,REGION_272.0
3310672,REGION_387.0
3310673,REGION_184.0
3310674,REGION_123.0
3310675,REGION_204.0
3310676,REGION_-1.0
3310677,REGION_433.0
3310678,REGION_203.0
3310679,REGION_184.0
3310680,REGION_251.0
3310681,REGION_231.0
3310682,REGION_485.0
3310683,REGION_325.0
3310684,REGION_-1.0
3310685,REGION_441.0
3310686,REGION_441.0
3310687,REGION_181.0
3310688,REGION_264.0
3310689,REGION_494.0
3310690,REGION_184.0
3310691,REGION_476.0
3310692,REGION_448.0
3310693,REGION_387.0
3310694,REGION_-1.0
3310695,REGION_436.0
3310696,REGION_269.0
3310697,REGION_-1.0
3310698,REGION_325.0
3310699,REGION_143.0
3310700,REGION_512.0
3310701,REGION_494.0
3310702,REGION_387.0
3310703,REGION_325.0
3310704,REGION_-1.0
3310705,REGION_191.0
3310706,REGION_143.0
3310707,REGION_126.0
3310708,REGION_441.0
3310709,REGION_315.0
3310710,REGION_472.0
3310711,REGION_330.0
3310712,REGION_272.0
3310713,REGION_272.0
3310714,REGION_441.0
3310715,REGION_325.0
3310716,REGION_272.0
3310717,REGION_330.0
3310718,REGION_251.0
3310719,REGION_184.0
3310720,REGION_299.0
3310721,REGION_472.0
3310722,REGION_-1.0
3310723,REGION_143.0
3310724,REGION_204.0
3310725,REGION_476.0
3310726,REGION_387.0
3310727,REGION_204.0
3310728,REGION_327.0
3310729,REGION_-1.0
3310730,REGION_337.0
3310731,REGION_110.0
3310732,REGION_-1.0
3310733,REGION_191.0
3310734,REGION_472.0
3310735,REGION_123.0
3310736,REGION_327.0
3310737,REGION_-1.0
3310738,REGION_184.0
3310739,REGION_387.0
3310740,REGION_472.0
3310741,REGION_472.0
3310742,REGION_-1.0
3310743,REGION_181.0
3310744,REGION_441.0
3310745,REGION_472.0
3310746,REGION_123.0
3310747,REGION_231.0
3310748,REGION_272.0
3310749,REGION_181.0
3310750,REGION_337.0
3310751,REGION_264.0
3310752,REGION_204.0
3310753,REGION_387.0
3310754,REGION_264.0
3310755,REGION_191.0
3310756,REGION_310.0
3310757,REGION_184.0
3310758,REGION_485.0
3310759,REGION_264.0
3310760,REGION_498.0
3310761,REGION_441.0
3310762,REGION_-1.0
3310763,REGION_325.0
3310764,REGION_204.0
3310765,REGION_325.0
3310766,REGION_299.0
3310767,REGION_441.0
3310768,REGION_231.0
3310769,REGION_170.0
3310770,REGION_204.0
3310771,REGION_325.0
3310772,REGION_299.0
3310773,REGION_272.0
3310774,REGION_441.0
3310775,REGION_181.0
3310776,REGION_220.0
3310777,REGION_143.0
3310778,REGION_264.0
3310779,REGION_181.0
3310780,REGION_315.0
3310781,REGION_441.0
3310782,REGION_325.0
3310783,REGION_384.0
3310784,REGION_204.0
3310785,REGION_315.0
3310786,REGION_330.0
3310787,REGION_204.0
3310788,REGION_251.0
3310789,REGION_441.0
3310790,REGION_330.0
3310791,REGION_110.0
3310792,REGION_264.0
3310793,REGION_177.0
3310794,REGION_204.0
3310795,REGION_204.0
3310796,REGION_448.0
3310797,REGION_448.0
3310798,REGION_204.0
3310799,REGION_264.0
3310800,REGION_325.0
3310801,REGION_433.0
3310802,REGION_441.0
3310803,REGION_204.0
3310804,REGION_-1.0
3310805,REGION_269.0
3310806,REGION_272.0
3310807,REGION_330.0
3310808,REGION_315.0
3310809,REGION_264.0
3310810,REGION_123.0
3310811,REGION_428.0
3310812,REGION_123.0
3310813,REGION_269.0
3310814,REGION_485.0
3310815,REGION_-1.0
3310816,REGION_272.0
3310817,REGION_330.0
3310818,REGION_325.0
3310819,REGION_330.0
3310820,REGION_204.0
3310821,REGION_264.0
3310822,REGION_269.0
3310823,REGION_337.0
3310824,REGION_272.0
3310825,REGION_330.0
3310826,REGION_498.0
3310827,REGION_143.0
3310828,REGION_264.0
3310829,REGION_476.0
3310830,REGION_251.0
3310831,REGION_269.0
3310832,REGION_225.0
3310833,REGION_325.0
3310834,REGION_315.0
3310835,REGION_251.0
3310836,REGION_-1.0
3310837,REGION_204.0
3310838,REGION_143.0
3310839,REGION_433.0
3310840,REGION_-1.0
3310841,REGION_325.0
3310842,REGION_441.0
3310843,REGION_485.0
3310844,REGION_126.0
3310845,REGION_123.0
3310846,REGION_191.0
3310847,REGION_387.0
3310848,REGION_143.0
3310849,REGION_-1.0
3310850,REGION_494.0
3310851,REGION_485.0
3310852,REGION_204.0
3310853,REGION_299.0
3310854,REGION_126.0
3310855,REGION_299.0
3310856,REGION_441.0
3310857,REGION_181.0
3310858,REGION_204.0
3310859,REGION_-1.0
3310860,REGION_441.0
3310861,REGION_126.0
3310862,REGION_-1.0
3310863,REGION_441.0
3310864,REGION_181.0
3310865,REGION_325.0
3310866,REGION_-1.0
3310867,REGION_-1.0
3310868,REGION_330.0
3310869,REGION_330.0
3310870,REGION_191.0
3310871,REGION_-1.0
3310872,REGION_204.0
3310873,REGION_441.0
3310874,REGION_387.0
3310875,REGION_184.0
3310876,REGION_272.0
3310877,REGION_436.0
3310878,REGION_126.0
3310879,REGION_110.0
3310880,REGION_-1.0
3310881,REGION_315.0
3310882,REGION_441.0
3310883,REGION_485.0
3310884,REGION_315.0
3310885,REGION_-1.0
3310886,REGION_325.0
3310887,REGION_472.0
3310888,REGION_299.0
3310889,REGION_299.0
3310890,REGION_205.0
3310891,REGION_315.0
3310892,REGION_272.0
3310893,REGION_476.0
3310894,REGION_330.0
3310895,REGION_327.0
3310896,REGION_205.0
3310897,REGION_272.0
3310898,REGION_330.0
3310899,REGION_264.0
3310900,REGION_269.0
3310901,REGION_272.0
3310902,REGION_448.0
3310903,REGION_494.0
3310904,REGION_123.0
3310905,REGION_472.0
3310906,REGION_251.0
3310907,REGION_315.0
3310908,REGION_264.0
3310909,REGION_123.0
3310910,REGION_325.0
3310911,REGION_272.0
3310912,REGION_272.0
3310913,REGION_469.0
3310914,REGION_143.0
3310915,REGION_476.0
3310916,REGION_498.0
3310917,REGION_143.0
3310918,REGION_204.0
3310919,REGION_387.0
3310920,REGION_330.0
3310921,REGION_299.0
3310922,REGION_327.0
3310923,REGION_-1.0
3310924,REGION_315.0
3310925,REGION_204.0
3310926,REGION_441.0
3310927,REGION_220.0
3310928,REGION_-1.0
3310929,REGION_-1.0
3310930,REGION_315.0
3310931,REGION_324.0
3310932,REGION_330.0
3310933,REGION_191.0
3310934,REGION_433.0
3310935,REGION_330.0
3310936,REGION_272.0
3310937,REGION_225.0
3310938,REGION_299.0
3310939,REGION_299.0
3310940,REGION_264.0
3310941,REGION_231.0
3310942,REGION_485.0
3310943,REGION_177.0
3310944,REGION_325.0
3310945,REGION_264.0
3310946,REGION_512.0
3310947,REGION_272.0
3310948,REGION_337.0
3310949,REGION_143.0
3310950,REGION_272.0
3310951,REGION_126.0
3310952,REGION_123.0
3310953,REGION_315.0
3310954,REGION_-1.0
3310955,REGION_181.0
3310956,REGION_226.0
3310957,REGION_325.0
3310958,REGION_-1.0
3310959,REGION_204.0
3310960,REGION_272.0
3310961,REGION_324.0
3310962,REGION_433.0
3310963,REGION_299.0
3310964,REGION_-1.0
3310965,REGION_485.0
3310966,REGION_-1.0
3310967,REGION_299.0
3310968,REGION_485.0
3310969,REGION_264.0
3310970,REGION_-1.0
3310971,REGION_264.0
3310972,REGION_420.0
3310973,REGION_441.0
3310974,REGION_269.0
3310975,REGION_502.0
3310976,REGION_441.0
3310977,REGION_204.0
3310978,REGION_264.0
3310979,REGION_-1.0
3310980,REGION_325.0
3310981,REGION_264.0
3310982,REGION_325.0
3310983,REGION_264.0
3310984,REGION_310.0
3310985,REGION_123.0
3310986,REGION_184.0
3310987,REGION_476.0
3310988,REGION_-1.0
3310989,REGION_502.0
3310990,REGION_231.0
3310991,REGION_476.0
3310992,REGION_498.0
3310993,REGION_299.0
3310994,REGION_204.0
3310995,REGION_299.0
3310996,REGION_272.0
3310997,REGION_-1.0
3310998,REGION_126.0
3310999,REGION_184.0
3311000,REGION_-1.0
3311001,REGION_476.0
3311002,REGION_441.0
3311003,REGION_512.0
3311004,REGION_191.0
3311005,REGION_315.0
3311006,REGION_204.0
3311007,REGION_203.0
3311008,REGION_184.0
3311009,REGION_269.0
3311010,REGION_184.0
3311011,REGION_123.0
3311012,REGION_325.0
3311013,REGION_110.0
3311014,REGION_315.0
3311015,REGION_330.0
3311016,REGION_143.0
3311017,REGION_-1.0
3311018,REGION_485.0
3311019,REGION_472.0
3311020,REGION_-1.0
3311021,REGION_264.0
3311022,REGION_-1.0
3311023,REGION_325.0
3311024,REGION_143.0
3311025,REGION_204.0
3311026,REGION_126.0
3311027,REGION_-1.0
3311028,REGION_512.0
3311029,REGION_387.0
3311030,REGION_204.0
3311031,REGION_231.0
3311032,REGION_264.0
3311033,REGION_184.0
3311034,REGION_126.0
3311035,REGION_325.0
3311036,REGION_299.0
3311037,REGION_204.0
3311038,REGION_110.0
3311039,REGION_387.0
3311040,REGION_472.0
3311041,REGION_485.0
3311042,REGION_387.0
3311043,REGION_184.0
3311044,REGION_181.0
3311045,REGION_181.0
3311046,REGION_325.0
3311047,REGION_324.0
3311048,REGION_264.0
3311049,REGION_181.0
3311050,REGION_299.0
3311051,REGION_194.0
3311052,REGION_272.0
3311053,REGION_264.0
3311054,REGION_-1.0
3311055,REGION_184.0
3311056,REGION_325.0
3311057,REGION_536.0
3311058,REGION_204.0
3311059,REGION_327.0
3311060,REGION_272.0
3311061,REGION_181.0
3311062,REGION_433.0
3311063,REGION_472.0
3311064,REGION_181.0
3311065,REGION_251.0
3311066,REGION_330.0
3311067,REGION_122.0
3311068,REGION_433.0
3311069,REGION_476.0
3311070,REGION_444.0
3311071,REGION_476.0
3311072,REGION_-1.0
3311073,REGION_143.0
3311074,REGION_315.0
3311075,REGION_476.0
3311076,REGION_-1.0
3311077,REGION_299.0
3311078,REGION_444.0
3311079,REGION_231.0
3311080,REGION_299.0
3311081,REGION_433.0
3311082,REGION_325.0
3311083,REGION_204.0
3311084,REGION_476.0
3311085,REGION_123.0
3311086,REGION_325.0
3311087,REGION_191.0
3311088,REGION_-1.0
3311089,REGION_441.0
3311090,REGION_-1.0
3311091,REGION_325.0
3311092,REGION_264.0
3311093,REGION_325.0
3311094,REGION_299.0
3311095,REGION_264.0
3311096,REGION_472.0
3311097,REGION_204.0
3311098,REGION_143.0
3311099,REGION_325.0
3311100,REGION_123.0
3311101,REGION_204.0
3311102,REGION_-1.0
3311103,REGION_272.0
3311104,REGION_-1.0
3311105,REGION_191.0
3311106,REGION_436.0
3311107,REGION_264.0
3311108,REGION_204.0
3311109,REGION_441.0
3311110,REGION_325.0
3311111,REGION_476.0
3311112,REGION_315.0
3311113,REGION_203.0
3311114,REGION_498.0
3311115,REGION_476.0
3311116,REGION_264.0
3311117,REGION_143.0
3311118,REGION_264.0
3311119,REGION_387.0
3311120,REGION_337.0
3311121,REGION_498.0
3311122,REGION_-1.0
3311123,REGION_325.0
3311124,REGION_204.0
3311125,REGION_325.0
3311126,REGION_441.0
3311127,REGION_-1.0
3311128,REGION_387.0
3311129,REGION_330.0
3311130,REGION_315.0
3311131,REGION_264.0
3311132,REGION_264.0
3311133,REGION_315.0
3311134,REGION_204.0
3311135,REGION_315.0
3311136,REGION_191.0
3311137,REGION_310.0
3311138,REGION_-1.0
3311139,REGION_476.0
3311140,REGION_143.0
3311141,REGION_498.0
3311142,REGION_315.0
3311143,REGION_264.0
3311144,REGION_485.0
3311145,REGION_181.0
3311146,REGION_433.0
3311147,REGION_-1.0
3311148,REGION_325.0
3311149,REGION_264.0
3311150,REGION_204.0
3311151,REGION_264.0
3311152,REGION_191.0
3311153,REGION_181.0
3311154,REGION_126.0
3311155,REGION_204.0
3311156,REGION_498.0
3311157,REGION_420.0
3311158,REGION_-1.0
3311159,REGION_330.0
3311160,REGION_204.0
3311161,REGION_485.0
3311162,REGION_325.0
3311163,REGION_204.0
3311164,REGION_143.0
3311165,REGION_-1.0
3311166,REGION_204.0
3311167,REGION_512.0
3311168,REGION_325.0
3311169,REGION_264.0
3311170,REGION_337.0
3311171,REGION_330.0
3311172,REGION_-1.0
3311173,REGION_204.0
3311174,REGION_325.0
3311175,REGION_441.0
3311176,REGION_264.0
3311177,REGION_420.0
3311178,REGION_264.0
3311179,REGION_441.0
3311180,REGION_476.0
3311181,REGION_441.0
3311182,REGION_433.0
3311183,REGION_203.0
3311184,REGION_512.0
3311185,REGION_-1.0
3311186,REGION_321.0
3311187,REGION_204.0
3311188,REGION_264.0
3311189,REGION_126.0
3311190,REGION_264.0
3311191,REGION_264.0
3311192,REGION_184.0
3311193,REGION_325.0
3311194,REGION_299.0
3311195,REGION_264.0
3311196,REGION_325.0
3311197,REGION_-1.0
3311198,REGION_469.0
3311199,REGION_269.0
3311200,REGION_325.0
3311201,REGION_337.0
3311202,REGION_299.0
3311203,REGION_325.0
3311204,REGION_299.0
3311205,REGION_191.0
3311206,REGION_-1.0
3311207,REGION_337.0
3311208,REGION_441.0
3311209,REGION_472.0
3311210,REGION_325.0
3311211,REGION_231.0
3311212,REGION_205.0
3311213,REGION_485.0
3311214,REGION_299.0
3311215,REGION_272.0
3311216,REGION_204.0
3311217,REGION_299.0
3311218,REGION_310.0
3311219,REGION_191.0
3311220,REGION_264.0
3311221,REGION_231.0
3311222,REGION_441.0
3311223,REGION_264.0
3311224,REGION_325.0
3311225,REGION_184.0
3311226,REGION_264.0
3311227,REGION_448.0
3311228,REGION_330.0
3311229,REGION_299.0
3311230,REGION_299.0
3311231,REGION_325.0
3311232,REGION_205.0
3311233,REGION_-1.0
3311234,REGION_299.0
3311235,REGION_203.0
3311236,REGION_441.0
3311237,REGION_441.0
3311238,REGION_327.0
3311239,REGION_-1.0
3311240,REGION_264.0
3311241,REGION_220.0
3311242,REGION_191.0
3311243,REGION_325.0
3311244,REGION_272.0
3311245,REGION_330.0
3311246,REGION_231.0
3311247,REGION_330.0
3311248,REGION_204.0
3311249,REGION_-1.0
3311250,REGION_-1.0
3311251,REGION_502.0
3311252,REGION_184.0
3311253,REGION_204.0
3311254,REGION_191.0
3311255,REGION_315.0
3311256,REGION_299.0
3311257,REGION_-1.0
3311258,REGION_476.0
3311259,REGION_181.0
3311260,REGION_315.0
3311261,REGION_337.0
3311262,REGION_143.0
3311263,REGION_433.0
3311264,REGION_264.0
3311265,REGION_494.0
3311266,REGION_444.0
3311267,REGION_272.0
3311268,REGION_264.0
3311269,REGION_441.0
3311270,REGION_191.0
3311271,REGION_441.0
3311272,REGION_226.0
3311273,REGION_184.0
3311274,REGION_448.0
3311275,REGION_272.0
3311276,REGION_231.0
3311277,REGION_387.0
3311278,REGION_204.0
3311279,REGION_205.0
3311280,REGION_299.0
3311281,REGION_310.0
3311282,REGION_441.0
3311283,REGION_-1.0
3311284,REGION_337.0
3311285,REGION_315.0
3311286,REGION_441.0
3311287,REGION_204.0
3311288,REGION_264.0
3311289,REGION_-1.0
3311290,REGION_203.0
3311291,REGION_337.0
3311292,REGION_444.0
3311293,REGION_299.0
3311294,REGION_441.0
3311295,REGION_310.0
3311296,REGION_315.0
3311297,REGION_181.0
3311298,REGION_184.0
3311299,REGION_476.0
3311300,REGION_204.0
3311301,REGION_315.0
3311302,REGION_264.0
3311303,REGION_337.0
3311304,REGION_204.0
3311305,REGION_204.0
3311306,REGION_110.0
3311307,REGION_231.0
3311308,REGION_310.0
3311309,REGION_315.0
3311310,REGION_476.0
3311311,REGION_204.0
3311312,REGION_299.0
3311313,REGION_315.0
3311314,REGION_315.0
3311315,REGION_-1.0
3311316,REGION_264.0
3311317,REGION_330.0
3311318,REGION_441.0
3311319,REGION_220.0
3311320,REGION_441.0
3311321,REGION_330.0
3311322,REGION_337.0
3311323,REGION_299.0
3311324,REGION_143.0
3311325,REGION_184.0
3311326,REGION_472.0
3311327,REGION_315.0
3311328,REGION_337.0
3311329,REGION_337.0
3311330,REGION_203.0
3311331,REGION_330.0
3311332,REGION_441.0
3311333,REGION_315.0
3311334,REGION_337.0
3311335,REGION_315.0
3311336,REGION_330.0
3311337,REGION_272.0
3311338,REGION_299.0
3311339,REGION_251.0
3311340,REGION_158.0
3311341,REGION_325.0
3311342,REGION_204.0
3311343,REGION_126.0
3311344,REGION_441.0
3311345,REGION_299.0
3311346,REGION_315.0
3311347,REGION_184.0
3311348,REGION_330.0
3311349,REGION_272.0
3311350,REGION_441.0
3311351,REGION_476.0
3311352,REGION_337.0
3311353,REGION_476.0
3311354,REGION_272.0
3311355,REGION_204.0
3311356,REGION_-1.0
3311357,REGION_194.0
3311358,REGION_-1.0
3311359,REGION_-1.0
3311360,REGION_269.0
3311361,REGION_272.0
3311362,REGION_264.0
3311363,REGION_226.0
3311364,REGION_-1.0
3311365,REGION_205.0
3311366,REGION_-1.0
3311367,REGION_181.0
3311368,REGION_330.0
3311369,REGION_315.0
3311370,REGION_441.0
3311371,REGION_299.0
3311372,REGION_325.0
3311373,REGION_441.0
3311374,REGION_143.0
3311375,REGION_327.0
3311376,REGION_337.0
3311377,REGION_-1.0
3311378,REGION_330.0
3311379,REGION_337.0
3311380,REGION_299.0
3311381,REGION_330.0
3311382,REGION_512.0
3311383,REGION_325.0
3311384,REGION_441.0
3311385,REGION_269.0
3311386,REGION_204.0
3311387,REGION_-1.0
3311388,REGION_337.0
3311389,REGION_485.0
3311390,REGION_327.0
3311391,REGION_177.0
3311392,REGION_330.0
3311393,REGION_226.0
3311394,REGION_181.0
3311395,REGION_126.0
3311396,REGION_337.0
3311397,REGION_-1.0
3311398,REGION_441.0
3311399,REGION_264.0
3311400,REGION_337.0
3311401,REGION_433.0
3311402,REGION_204.0
3311403,REGION_220.0
3311404,REGION_194.0
3311405,REGION_126.0
3311406,REGION_272.0
3311407,REGION_-1.0
3311408,REGION_325.0
3311409,REGION_476.0
3311410,REGION_264.0
3311411,REGION_181.0
3311412,REGION_337.0
3311413,REGION_469.0
3311414,REGION_204.0
3311415,REGION_225.0
3311416,REGION_126.0
3311417,REGION_299.0
3311418,REGION_315.0
3311419,REGION_433.0
3311420,REGION_325.0
3311421,REGION_337.0
3311422,REGION_337.0
3311423,REGION_315.0
3311424,REGION_337.0
3311425,REGION_264.0
3311426,REGION_204.0
3311427,REGION_512.0
3311428,REGION_204.0
3311429,REGION_330.0
3311430,REGION_441.0
3311431,REGION_-1.0
3311432,REGION_-1.0
3311433,REGION_225.0
3311434,REGION_204.0
3311435,REGION_299.0
3311436,REGION_181.0
3311437,REGION_204.0
3311438,REGION_433.0
3311439,REGION_325.0
3311440,REGION_315.0
3311441,REGION_330.0
3311442,REGION_299.0
3311443,REGION_225.0
3311444,REGION_330.0
3311445,REGION_327.0
3311446,REGION_299.0
3311447,REGION_126.0
3311448,REGION_315.0
3311449,REGION_204.0
3311450,REGION_472.0
3311451,REGION_-1.0
3311452,REGION_472.0
3311453,REGION_299.0
3311454,REGION_126.0
3311455,REGION_264.0
3311456,REGION_325.0
3311457,REGION_299.0
3311458,REGION_327.0
3311459,REGION_204.0
3311460,REGION_325.0
3311461,REGION_325.0
3311462,REGION_330.0
3311463,REGION_441.0
3311464,REGION_204.0
3311465,REGION_-1.0
3311466,REGION_330.0
3311467,REGION_204.0
3311468,REGION_-1.0
3311469,REGION_315.0
3311470,REGION_143.0
3311471,REGION_325.0
3311472,REGION_433.0
3311473,REGION_269.0
3311474,REGION_204.0
3311475,REGION_315.0
3311476,REGION_330.0
3311477,REGION_-1.0
3311478,REGION_299.0
3311479,REGION_123.0
3311480,REGION_325.0
3311481,REGION_325.0
3311482,REGION_315.0
3311483,REGION_325.0
3311484,REGION_315.0
3311485,REGION_204.0
3311486,REGION_143.0
3311487,REGION_325.0
3311488,REGION_337.0
3311489,REGION_143.0
3311490,REGION_-1.0
3311491,REGION_126.0
3311492,REGION_204.0
3311493,REGION_126.0
3311494,REGION_204.0
3311495,REGION_126.0
3311496,REGION_191.0
3311497,REGION_325.0
3311498,REGION_203.0
3311499,REGION_299.0
3311500,REGION_325.0
3311501,REGION_264.0
3311502,REGION_-1.0
3311503,REGION_299.0
3311504,REGION_330.0
3311505,REGION_330.0
3311506,REGION_327.0
3311507,REGION_204.0
3311508,REGION_226.0
3311509,REGION_204.0
3311510,REGION_-1.0
3311511,REGION_299.0
3311512,REGION_476.0
3311513,REGION_299.0
3311514,REGION_469.0
3311515,REGION_476.0
3311516,REGION_330.0
3311517,REGION_181.0
3311518,REGION_181.0
3311519,REGION_272.0
3311520,REGION_476.0
3311521,REGION_310.0
3311522,REGION_123.0
3311523,REGION_315.0
3311524,REGION_126.0
3311525,REGION_-1.0
3311526,REGION_143.0
3311527,REGION_-1.0
3311528,REGION_143.0
3311529,REGION_325.0
3311530,REGION_251.0
3311531,REGION_-1.0
3311532,REGION_299.0
3311533,REGION_264.0
3311534,REGION_143.0
3311535,REGION_181.0
3311536,REGION_191.0
3311537,REGION_472.0
3311538,REGION_444.0
3311539,REGION_-1.0
3311540,REGION_337.0
3311541,REGION_325.0
3311542,REGION_-1.0
3311543,REGION_476.0
3311544,REGION_184.0
3311545,REGION_485.0
3311546,REGION_272.0
3311547,REGION_476.0
3311548,REGION_204.0
3311549,REGION_272.0
3311550,REGION_-1.0
3311551,REGION_337.0
3311552,REGION_143.0
3311553,REGION_204.0
3311554,REGION_191.0
3311555,REGION_231.0
3311556,REGION_203.0
3311557,REGION_327.0
3311558,REGION_330.0
3311559,REGION_264.0
3311560,REGION_-1.0
3311561,REGION_264.0
3311562,REGION_264.0
3311563,REGION_330.0
3311564,REGION_310.0
3311565,REGION_337.0
3311566,REGION_325.0
3311567,REGION_264.0
3311568,REGION_191.0
3311569,REGION_315.0
3311570,REGION_299.0
3311571,REGION_126.0
3311572,REGION_204.0
3311573,REGION_272.0
3311574,REGION_-1.0
3311575,REGION_204.0
3311576,REGION_269.0
3311577,REGION_204.0
3311578,REGION_264.0
3311579,REGION_325.0
3311580,REGION_177.0
3311581,REGION_387.0
3311582,REGION_330.0
3311583,REGION_315.0
3311584,REGION_123.0
3311585,REGION_315.0
3311586,REGION_469.0
3311587,REGION_-1.0
3311588,REGION_325.0
3311589,REGION_299.0
3311590,REGION_299.0
3311591,REGION_299.0
3311592,REGION_299.0
3311593,REGION_315.0
3311594,REGION_299.0
3311595,REGION_204.0
3311596,REGION_441.0
3311597,REGION_184.0
3311598,REGION_330.0
3311599,REGION_264.0
3311600,REGION_126.0
3311601,REGION_325.0
3311602,REGION_272.0
3311603,REGION_325.0
3311604,REGION_-1.0
3311605,REGION_299.0
3311606,REGION_204.0
3311607,REGION_264.0
3311608,REGION_441.0
3311609,REGION_269.0
3311610,REGION_337.0
3311611,REGION_299.0
3311612,REGION_512.0
3311613,REGION_-1.0
3311614,REGION_123.0
3311615,REGION_-1.0
3311616,REGION_337.0
3311617,REGION_264.0
3311618,REGION_330.0
3311619,REGION_441.0
3311620,REGION_441.0
3311621,REGION_330.0
3311622,REGION_272.0
3311623,REGION_123.0
3311624,REGION_272.0
3311625,REGION_472.0
3311626,REGION_-1.0
3311627,REGION_315.0
3311628,REGION_512.0
3311629,REGION_-1.0
3311630,REGION_441.0
3311631,REGION_327.0
3311632,REGION_204.0
3311633,REGION_-1.0
3311634,REGION_441.0
3311635,REGION_494.0
3311636,REGION_204.0
3311637,REGION_-1.0
3311638,REGION_123.0
3311639,REGION_299.0
3311640,REGION_123.0
3311641,REGION_337.0
3311642,REGION_204.0
3311643,REGION_387.0
3311644,REGION_264.0
3311645,REGION_-1.0
3311646,REGION_-1.0
3311647,REGION_299.0
3311648,REGION_330.0
3311649,REGION_441.0
3311650,REGION_204.0
3311651,REGION_330.0
3311652,REGION_191.0
3311653,REGION_264.0
3311654,REGION_299.0
3311655,REGION_123.0
3311656,REGION_384.0
3311657,REGION_264.0
3311658,REGION_299.0
3311659,REGION_231.0
3311660,REGION_433.0
3311661,REGION_299.0
3311662,REGION_476.0
3311663,REGION_299.0
3311664,REGION_272.0
3311665,REGION_472.0
3311666,REGION_502.0
3311667,REGION_264.0
3311668,REGION_204.0
3311669,REGION_325.0
3311670,REGION_269.0
3311671,REGION_-1.0
